marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_maxima,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__marchas,geral__regime_potencia_max,geral__regime_torque_max,geral__diametro_de_giro,geral__bitola_dianteira,geral__bitola_traseira,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__tuchos,geral__variacao_do_comando,geral__angulo_de_entrada,geral__angulo_de_saida,geral__reboque_com_freio,geral__reboque_sem_freio,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__coef_de_arrasto_cx,geral__cilindrada_unitaria,geral__deslocamento,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_central,geral__capacidade_da_bateria,geral__potencia,geral__torque,geral__autonomia,geral__consumo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__cacamba,geral__potencia_de_recarga
peugeot,Boxer,boxer,boxer-furgao-2-3-2015,boxer-furgao-2-3-2015,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-3-2015,2026-06-17T21:51:45.419584,Peugeot Boxer Furgão 2.3 2015,22 s,150 km/h,Embreagem monodisco a seco,Manual,BE4/5,5,Dianteira,Injeção direta,Turbocompressor,2287 cm³,4 em linha,Multijet F1A,"Duplo no cabeçote, correia dentada",94 mm,88 mm,Transversal,Dianteiro,"15,4 kg/cv","60,1 kg/kgfm","55,5 cv/litro",127 cv a 3600 rpm,19:1,,"14,3 kgfm/litro","32,6 kgfm a 1800 rpm",4,2450 mm,1540 kg,5599 mm,3700 mm,1998 mm,1960 kg,12000 litros,80 litros,154 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880 km,720 km,11 km/l,9 km/l,,
peugeot,Boxer,boxer,boxer-van-2-3-16-lugares-2015,boxer-van-2-3-16-lugares-2015,https://www.fichacompleta.com.br/carros/peugeot/boxer-van-2-3-16-lugares-2015,2026-06-17T21:51:48.463706,Peugeot Boxer Van 2.3 16 Lugares 2015,20 s,156 km/h,Embreagem monodisco a seco,Manual,BE4/5,5,Dianteira,Injeção direta,Turbocompressor,2287 cm³,4 em linha,Multijet F1A,"Duplo no cabeçote, correia dentada",94 mm,88 mm,Transversal,Dianteiro,"16,5 kg/cv","64,4 kg/kgfm","55,5 cv/litro",127 cv a 3600 rpm,19:1,,"14,3 kgfm/litro","32,6 kgfm a 1800 rpm",4,2150 mm,1200 kg,5099 mm,3200 mm,1998 mm,2100 kg,100 litros,80 litros,144 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 km,800 km,12 km/l,10 km/l,,
peugeot,Boxer,boxer,boxer-furgao-2-3-2016,boxer-furgao-2-3-2016,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-3-2016,2026-06-17T21:51:51.683336,Peugeot Boxer Furgão 2.3 2016,22 s,150 km/h,Embreagem monodisco a seco,Manual,BE4/5,5,Dianteira,Injeção direta,Turbocompressor,2287 cm³,4 em linha,Multijet F1A,"Duplo no cabeçote, correia dentada",94 mm,88 mm,Transversal,Dianteiro,"15,4 kg/cv","60,1 kg/kgfm","55,5 cv/litro",127 cv a 3600 rpm,19:1,,"14,3 kgfm/litro","32,6 kgfm a 1800 rpm",4,2450 mm,1540 kg,5599 mm,3700 mm,1998 mm,1960 kg,12000 litros,80 litros,154 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768 km,632 km,"9,6 km/l","7,9 km/l",,
peugeot,Boxer,boxer,boxer-van-2-3-16-lugares-2016,boxer-van-2-3-16-lugares-2016,https://www.fichacompleta.com.br/carros/peugeot/boxer-van-2-3-16-lugares-2016,2026-06-17T21:51:54.713465,Peugeot Boxer Van 2.3 16 Lugares 2016,20 s,156 km/h,Embreagem monodisco a seco,Manual,BE4/5,5,Dianteira,Injeção direta,Turbocompressor,2287 cm³,4 em linha,Multijet F1A,"Duplo no cabeçote, correia dentada",94 mm,88 mm,Transversal,Dianteiro,"16,5 kg/cv","64,4 kg/kgfm","55,5 cv/litro",127 cv a 3600 rpm,19:1,,"14,3 kgfm/litro","32,6 kgfm a 1800 rpm",4,2150 mm,1200 kg,5099 mm,3200 mm,1998 mm,2100 kg,100 litros,80 litros,144 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768 km,632 km,"9,6 km/l","7,9 km/l",,
peugeot,Boxer,boxer,boxer-van-2-3-16-lugares-2017,boxer-van-2-3-16-lugares-2017,https://www.fichacompleta.com.br/carros/peugeot/boxer-van-2-3-16-lugares-2017,2026-06-17T21:51:57.563518,Peugeot Boxer Van 2.3 16 Lugares 2017,20 s,156 km/h,Embreagem monodisco a seco,Manual,BE4/5,5,Dianteira,Injeção direta,Turbocompressor,2287 cm³,4 em linha,Multijet F1A,"Duplo no cabeçote, correia dentada",94 mm,88 mm,Transversal,Dianteiro,"16,5 kg/cv","64,4 kg/kgfm","55,5 cv/litro",127 cv a 3600 rpm,19:1,,"14,3 kgfm/litro","32,6 kgfm a 1800 rpm",4,2150 mm,1200 kg,5099 mm,3200 mm,1998 mm,2100 kg,100 litros,80 litros,144 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768 km,632 km,"9,6 km/l","7,9 km/l",,
peugeot,Boxer,boxer,boxer-furgao-2-0-2019,boxer-furgao-2-0-2019,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-0-2019,2026-06-17T21:52:02.086482,Peugeot Boxer Furgão 2.0 2019,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,6,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"16,3 kg/cv","61,2 kg/kgfm","65,1 cv/litro",130 cv a 3500 rpm,Não informada,,"17,4 kgfm/litro","34,7 kgfm a 1750 rpm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,"14,2 m","Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,1810 mm,1790 mm,,,,,,,,,,,,,,,,,,,171 mm,,,,,,,,,,,,,,,,,,,,,,,,864 km,855 km,"9,6 km/l","9,5 km/l",,
peugeot,Boxer,boxer,boxer-furgao-2-0-2019-diesel,boxer-furgao-2-0-2019-diesel,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-0-2019-diesel,2026-06-17T21:52:06.737504,Peugeot Boxer Furgão 2.0 2019,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"16,32 kg/cv","61,2 kg/kgfm","65,1 cv/litro",130 cv,"16,7:1",5000 rpm,"17,4 kgfm/litro","34,7 kgfm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3500 rpm,1750 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,,,,,864 km,855 km,"9,6 km/l","9,5 km/l",,
peugeot,Boxer,boxer,boxer-minibus-2-0-2019,boxer-minibus-2-0-2019,https://www.fichacompleta.com.br/carros/peugeot/boxer-minibus-2-0-2019,2026-06-17T21:52:09.540133,Peugeot Boxer Minibus 2.0 2019,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"20,7 kg/cv","77,6 kg/kgfm","65,1 cv/litro",130 cv,"16,7:1",5000 rpm,"17,4 kgfm/litro","34,7 kgfm",4,2522 mm,1159 kg,5998 mm,4035 mm,2050 mm,2691 kg,1000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3500 rpm,1750 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,810 km,783 km,9 km/l,"8,7 km/l",,
peugeot,Boxer,boxer,boxer-furgao-2-0-2020,boxer-furgao-2-0-2020,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-0-2020,2026-06-17T21:52:12.134432,Peugeot Boxer Furgão 2.0 2020,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"16,3 kg/cv","61,2 kg/kgfm","65,1 cv/litro",130 cv,"16,7:1",5000 rpm,"17,4 kgfm/litro","34,7 kgfm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3500 rpm,1750 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,864 km,855 km,"9,6 km/l","9,5 km/l",,
peugeot,Boxer,boxer,boxer-minibus-2-0-2020,boxer-minibus-2-0-2020,https://www.fichacompleta.com.br/carros/peugeot/boxer-minibus-2-0-2020,2026-06-17T21:52:15.671541,Peugeot Boxer Minibus 2.0 2020,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"20,7 kg/cv","77,6 kg/kgfm","65,1 cv/litro",130 cv,"16,7:1",5000 rpm,"17,4 kgfm/litro","34,7 kgfm",4,2522 mm,1159 kg,5998 mm,4035 mm,2050 mm,2691 kg,1000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3500 rpm,1750 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,810 km,783 km,9 km/l,"8,7 km/l",,
peugeot,Boxer,boxer,boxer-furgao-2-0-2021,boxer-furgao-2-0-2021,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-0-2021,2026-06-17T21:52:18.789212,Peugeot Boxer Furgão 2.0 2021,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"16,3 kg/cv","61,2 kg/kgfm","65,1 cv/litro",130 cv,"16,7:1",5000 rpm,"17,4 kgfm/litro","34,7 kgfm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3500 rpm,1750 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,864 km,855 km,"9,6 km/l","9,5 km/l",,
peugeot,Boxer,boxer,boxer-minibus-2-0-2021,boxer-minibus-2-0-2021,https://www.fichacompleta.com.br/carros/peugeot/boxer-minibus-2-0-2021,2026-06-17T21:52:22.041587,Peugeot Boxer Minibus 2.0 2021,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"20,7 kg/cv","77,6 kg/kgfm","65,1 cv/litro",130 cv,"16,7:1",5000 rpm,"17,4 kgfm/litro","34,7 kgfm",4,2522 mm,1159 kg,5998 mm,4035 mm,2050 mm,2691 kg,1000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3500 rpm,1750 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,810 km,783 km,9 km/l,"8,7 km/l",,
peugeot,Boxer,boxer,boxer-cargo-2-0-2022,boxer-cargo-2-0-2022,https://www.fichacompleta.com.br/carros/peugeot/boxer-cargo-2-0-2022,2026-06-17T21:52:24.994255,Peugeot Boxer Cargo 2.0 2022,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"16,8 kg/cv","63,1 kg/kgfm","65,1 cv/litro",,"16,7:1",5000 rpm,"17,4 kgfm/litro",,4,2522 mm,1311 kg,5998 mm,4035 mm,2050 mm,2189 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"14,2 m",1810 mm,1790 mm,,,3500 rpm,1750 rpm,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,130 cv,"34,7 kgfm",,,,,,,864 km,855 km,"9,6 km/l","9,5 km/l",,
peugeot,Boxer,boxer,boxer-cargo-2-2-2022,boxer-cargo-2-2-2022,https://www.fichacompleta.com.br/carros/peugeot/boxer-cargo-2-2-2022,2026-06-17T21:52:27.674355,Peugeot Boxer Cargo 2.2 2022,19 s,152 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,64 kg/cv","63,1 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1311 kg,5998 mm,4035 mm,2050 mm,2189 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-furgao-2-0-2022,boxer-furgao-2-0-2022,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-0-2022,2026-06-17T21:52:31.080545,Peugeot Boxer Furgão 2.0 2022,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,6,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"16,3 kg/cv","61,2 kg/kgfm","65,1 cv/litro",130 cv a 3500 rpm,Não informada,,"17,4 kgfm/litro","34,7 kgfm a 1750 rpm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,"14,2 m","Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,1810 mm,1790 mm,,,,,,,,,,,,,,,,,,,171 mm,,,,,,,,,,,,,,,,,,,,,,,,864 km,855 km,"9,6 km/l","9,5 km/l",,
peugeot,Boxer,boxer,boxer-furgao-2-2-2022,boxer-furgao-2-2-2022,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-2-2022,2026-06-17T21:52:33.686244,Peugeot Boxer Furgão 2.2 2022,19 s,152 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,16 kg/cv","61,2 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-minibus-2-0-2022,boxer-minibus-2-0-2022,https://www.fichacompleta.com.br/carros/peugeot/boxer-minibus-2-0-2022,2026-06-17T21:52:38.468594,Peugeot Boxer Minibus 2.0 2022,22 s,150 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,1997 cm³,4 em linha,DW10FD,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"20,7 kg/cv","77,6 kg/kgfm","65,1 cv/litro",,"16,7:1",5000 rpm,"17,4 kgfm/litro",,4,2522 mm,1159 kg,5998 mm,4035 mm,2050 mm,2691 kg,1000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"14,2 m",1810 mm,1790 mm,,,3500 rpm,1750 rpm,,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,,,,,,,,,,130 cv,"34,7 kgfm",,,,,,,810 km,783 km,9 km/l,"8,7 km/l",,
peugeot,Boxer,boxer,boxer-cargo-2-2-2023-diesel,boxer-cargo-2-2-2023-diesel,https://www.fichacompleta.com.br/carros/peugeot/boxer-cargo-2-2-2023-diesel,2026-06-17T21:52:41.877366,Peugeot Boxer Cargo 2.2 2023,"14,9 s",160 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,29 kg/cv","61,7 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1360 kg,5413 mm,3450 mm,2050 mm,2140 kg,11500 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,Hidráulicos,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-cargo-2-2-2023,boxer-cargo-2-2-2023,https://www.fichacompleta.com.br/carros/peugeot/boxer-cargo-2-2-2023,2026-06-17T21:52:45.280571,Peugeot Boxer Cargo 2.2 2023,"14,9 s",160 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,64 kg/cv","63,1 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1311 kg,5998 mm,4035 mm,2050 mm,2189 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,Hidráulicos,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-furgao-2-2-2023,boxer-furgao-2-2-2023,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-2-2023,2026-06-17T21:52:48.775737,Peugeot Boxer Furgão 2.2 2023,"14,9 s",160 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,16 kg/cv","61,2 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,Hidráulicos,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-cargo-2-2-2024-diesel,boxer-cargo-2-2-2024-diesel,https://www.fichacompleta.com.br/carros/peugeot/boxer-cargo-2-2-2024-diesel,2026-06-17T21:52:52.242695,Peugeot Boxer Cargo 2.2 2024,"14,9 s",160 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,64 kg/cv","63,1 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1311 kg,5998 mm,4035 mm,2050 mm,2189 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,Hidráulicos,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-cargo-2-2-2024,boxer-cargo-2-2-2024,https://www.fichacompleta.com.br/carros/peugeot/boxer-cargo-2-2-2024,2026-06-17T21:52:57.166295,Peugeot Boxer Cargo 2.2 2024,"14,9 s",160 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,29 kg/cv","61,7 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1360 kg,5413 mm,3450 mm,2050 mm,2140 kg,11500 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,Hidráulicos,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
peugeot,Boxer,boxer,boxer-furgao-2-2-2024,boxer-furgao-2-2-2024,https://www.fichacompleta.com.br/carros/peugeot/boxer-furgao-2-2-2024,2026-06-17T21:53:00.737377,Peugeot Boxer Furgão 2.2 2024,"14,9 s",160 km/h,Embreagem monodisco a seco,Manual,ML6C,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,DW12,Duplo no cabeçote,96 mm,85 mm,Transversal,Dianteiro,"15,16 kg/cv","61,2 kg/kgfm","64,2 cv/litro",140 cv,"15,8:1",,"15,9 kgfm/litro","34,7 kgfm",4,2522 mm,1667 kg,5998 mm,4035 mm,2050 mm,2122 kg,13000 litros,90 litros,169 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,,,,,6,3750 rpm,2000 rpm,"14,2 m",1810 mm,1790 mm,,,,,Hidráulicos,,,,750 kg,750 kg,225/75 R16,,,,,,,,171 mm,Correia dentada,,,,,,545 cm³,2179 cm³,,,,,,,,,,,,,,,,891 km,900 km,"9,9 km/l",10 km/l,,
