marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__altura_minima_do_solo,geral__angulo_de_entrada,geral__angulo_de_saida,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__travessia_de_agua,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__frenagem_1000_kmh,geral__cacamba,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__quantidade_de_marchas,geral__diametro_minimo_de_giro,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__tuchos,geral__variacao_do_comando,geral__acionam_do_comando,geral__capacidade_da_bateria,geral__potencia_combinada,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__codigo_do_cambio,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__viscosidade_do_oleo,geral__reboque_com_freio,geral__reboque_sem_freio,geral__pesopotencia_sistema,geral__rotacao_maxima,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_8_lugares,geral__rampa_maxima,geral__portamalas_5_lugares,geral__portamalas_8_lugares,geral__portamalas_7_lugares,geral__portamalas_com_7_lugares,geral__torque_combinado,geral__autonomia_eletrica,geral__potencia_de_recarga,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-longo-1990,bandeirante-jipe-4-0-capota-aco-longo-1990,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-longo-1990,2026-06-14T16:15:03.644662,Toyota Bandeirante Jipe 4.0 Capota Aço Longo 1990,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"20,6 kg/cv","77,1 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,0 kgfm/litro",24 kgfm a 1400 rpm,2,1965 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,640 kg,4305 mm,2755 mm,1665 mm,1850 kg,400 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,,,4,"12,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-lona-1990,bandeirante-jipe-4-0-capota-lona-1990,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-lona-1990,2026-06-14T16:15:07.294851,Toyota Bandeirante Jipe 4.0 Capota Lona 1990,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"18,4 kg/cv","69,2 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,0 kgfm/litro",24 kgfm a 1400 rpm,2,1950 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3835 mm,2285 mm,1665 mm,1660 kg,100 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,,,4,"10,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-4-0-chassi-curto-cs-1990,bandeirante-picape-4-0-chassi-curto-cs-1990,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-4-0-chassi-curto-cs-1990,2026-06-14T16:15:10.571321,Toyota Bandeirante Picape 4.0 Chassi Curto CS 1990,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"20,8 kg/cv","77,9 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,0 kgfm/litro",24 kgfm a 1400 rpm,2,1935 mm,235 mm,42 graus,23 graus,1415 mm,1400 mm,1000 kg,4900 mm,2955 mm,1715 mm,1870 kg,1700 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,,,4,14 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-4-0-chassi-longo-cd-1990,bandeirante-picape-4-0-chassi-longo-cd-1990,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-4-0-chassi-longo-cd-1990,2026-06-14T16:15:15.410926,Toyota Bandeirante Picape 4.0 Chassi Longo CD 1990,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"23,1 kg/cv","86,7 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,0 kgfm/litro",24 kgfm a 1400 rpm,2,1975 mm,235 mm,42 graus,22 graus,1415 mm,1400 mm,1000 kg,5300 mm,3355 mm,1715 mm,2080 kg,1400 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,,,4,16 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-4-0-chassi-longo-cs-1990,bandeirante-picape-4-0-chassi-longo-cs-1990,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-4-0-chassi-longo-cs-1990,2026-06-14T16:15:18.032216,Toyota Bandeirante Picape 4.0 Chassi Longo CS 1990,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"22,0 kg/cv","82,5 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,0 kgfm/litro",24 kgfm a 1400 rpm,2,1935 mm,235 mm,42 graus,23 graus,1415 mm,1400 mm,1000 kg,5300 mm,3355 mm,1715 mm,1980 kg,2000 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,,,4,16 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-curto-1991,bandeirante-jipe-4-0-capota-aco-curto-1991,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-curto-1991,2026-06-14T16:15:22.692681,Toyota Bandeirante Jipe 4.0 Capota Aço Curto 1991,30 s,125 km/h,Embreagem monodisco a seco,Manual,4,Integral temporária,Injeção direta,Natural,,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"19,78 kg/cv","74,2 kg/kgfm","22,7 cv/litro",90 cv,"17,25:1",2800 rpm,1400 rpm,"6,0 kgfm/litro",24 kgfm,2,1920 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3835 mm,2285 mm,1665 mm,1780 kg,100 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,"10,6 m",Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,993 cm³,3972 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-longo-1991,bandeirante-jipe-4-0-capota-aco-longo-1991,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-longo-1991,2026-06-14T16:15:25.548022,Toyota Bandeirante Jipe 4.0 Capota Aço Longo 1991,30 s,125 km/h,Embreagem monodisco a seco,Manual,4,Integral temporária,Injeção direta,Natural,,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"20,56 kg/cv","77,1 kg/kgfm","22,7 cv/litro",90 cv,"17,25:1",2800 rpm,1400 rpm,"6,0 kgfm/litro",24 kgfm,2,1965 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,640 kg,4305 mm,2755 mm,1665 mm,1850 kg,400 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,"12,6 m",Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,993 cm³,3972 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-curto-1992,bandeirante-jipe-4-0-capota-aco-curto-1992,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-curto-1992,2026-06-14T16:15:28.157189,Toyota Bandeirante Jipe 4.0 Capota Aço Curto 1992,30 s,125 km/h,Embreagem monodisco a seco,Manual,4,Integral temporária,Injeção direta,Natural,,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"19,78 kg/cv","74,2 kg/kgfm","22,7 cv/litro",90 cv,"17,25:1",2800 rpm,1400 rpm,"6,0 kgfm/litro",24 kgfm,2,1920 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3835 mm,2285 mm,1665 mm,1780 kg,100 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,"10,6 m",Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,993 cm³,3972 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-longo-1992,bandeirante-jipe-4-0-capota-aco-longo-1992,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-longo-1992,2026-06-14T16:15:32.821625,Toyota Bandeirante Jipe 4.0 Capota Aço Longo 1992,30 s,125 km/h,Embreagem monodisco a seco,Manual,4,Integral temporária,Injeção direta,Natural,,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"20,56 kg/cv","77,1 kg/kgfm","22,7 cv/litro",90 cv,"17,25:1",2800 rpm,1400 rpm,"6,0 kgfm/litro",24 kgfm,2,1965 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,640 kg,4305 mm,2755 mm,1665 mm,1850 kg,400 litros,52 litros,500 mm,172 mm,Tambor,Tambor,Não assistida,"12,6 m",Eixo rígido,Feixe de molas semielípticas,Eixo rígido,624 km,468 km,12 km/l,9 km/l,,,,,993 cm³,3972 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-curto-1993,bandeirante-jipe-4-0-capota-aco-curto-1993,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-curto-1993,2026-06-14T16:15:36.002618,Toyota Bandeirante Jipe 4.0 Capota Aço Curto 1993,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"21,4 kg/cv","71,5 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,8 kgfm/litro",27 kgfm a 1400 rpm,2,1988 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3930 mm,2285 mm,1665 mm,1930 kg,100 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"10,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-aco-longo-1993,bandeirante-jipe-4-0-capota-aco-longo-1993,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-aco-longo-1993,2026-06-14T16:15:40.180370,Toyota Bandeirante Jipe 4.0 Capota Aço Longo 1993,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"22,3 kg/cv","74,4 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,8 kgfm/litro",27 kgfm a 1400 rpm,2,1965 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,640 kg,4395 mm,2755 mm,1665 mm,2010 kg,400 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"12,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-4-0-capota-lona-1993,bandeirante-jipe-4-0-capota-lona-1993,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-4-0-capota-lona-1993,2026-06-14T16:15:45.016180,Toyota Bandeirante Jipe 4.0 Capota Lona 1993,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"20,1 kg/cv","67,0 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,8 kgfm/litro",27 kgfm a 1400 rpm,2,1988 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3930 mm,2285 mm,1665 mm,1810 kg,100 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"10,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-4-0-chassi-curto-cs-1993,bandeirante-picape-4-0-chassi-curto-cs-1993,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-4-0-chassi-curto-cs-1993,2026-06-14T16:15:47.588107,Toyota Bandeirante Picape 4.0 Chassi Curto CS 1993,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"23,4 kg/cv","78,1 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,8 kgfm/litro",27 kgfm a 1400 rpm,2,1935 mm,230 mm,42 graus,23 graus,1415 mm,1400 mm,1000 kg,4900 mm,2955 mm,1715 mm,2110 kg,1700 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,14 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-4-0-chassi-longo-cd-1993,bandeirante-picape-4-0-chassi-longo-cd-1993,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-4-0-chassi-longo-cd-1993,2026-06-14T16:15:52.503669,Toyota Bandeirante Picape 4.0 Chassi Longo CD 1993,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"24,8 kg/cv","82,6 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,8 kgfm/litro",27 kgfm a 1400 rpm,2,2000 mm,230 mm,42 graus,22 graus,1415 mm,1400 mm,1000 kg,5300 mm,3355 mm,1715 mm,2230 kg,1400 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,16 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-4-0-chassi-longo-cs-1993,bandeirante-picape-4-0-chassi-longo-cs-1993,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-4-0-chassi-longo-cs-1993,2026-06-14T16:15:55.009212,Toyota Bandeirante Picape 4.0 Chassi Longo CS 1993,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3972 cm³,4 em linha,OM-364,Único no cabeçote,133 mm,"97,5 mm",Longitudinal,Dianteiro,"24,0 kg/cv","80,0 kg/kgfm","22,7 cv/litro",90 cv a 2800 rpm,"17,25:1",,,"6,8 kgfm/litro",27 kgfm a 1400 rpm,2,1935 mm,230 mm,42 graus,23 graus,1415 mm,1400 mm,1000 kg,5300 mm,3355 mm,1715 mm,2160 kg,2000 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,16 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-3-7-capota-aco-curto-1994,bandeirante-jipe-3-7-capota-aco-curto-1994,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-3-7-capota-aco-curto-1994,2026-06-14T16:15:58.583164,Toyota Bandeirante Jipe 3.7 Capota Aço Curto 1994,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,112 mm,102 mm,Longitudinal,Dianteiro,"17,9 kg/cv","71,8 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,1998 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3930 mm,2285 mm,1665 mm,1830 kg,100 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"10,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-3-7-capota-aco-longo-1994,bandeirante-jipe-3-7-capota-aco-longo-1994,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-3-7-capota-aco-longo-1994,2026-06-14T16:16:02.512473,Toyota Bandeirante Jipe 3.7 Capota Aço Longo 1994,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,112 mm,102 mm,Longitudinal,Dianteiro,"19,4 kg/cv","77,6 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,2000 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,640 kg,4395 mm,2755 mm,1665 mm,1980 kg,400 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"12,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-3-7-capota-lona-1994,bandeirante-jipe-3-7-capota-lona-1994,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-3-7-capota-lona-1994,2026-06-14T16:16:07.170258,Toyota Bandeirante Jipe 3.7 Capota Lona 1994,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,112 mm,102 mm,Longitudinal,Dianteiro,"17,3 kg/cv","69,0 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,1982 mm,210 mm,40 graus,31 graus,1415 mm,1400 mm,420 kg,3930 mm,2285 mm,1665 mm,1760 kg,100 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"10,6 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-3-7-chassi-curto-cs-1994,bandeirante-picape-3-7-chassi-curto-cs-1994,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-3-7-chassi-curto-cs-1994,2026-06-14T16:16:11.230705,Toyota Bandeirante Picape 3.7 Chassi Curto CS 1994,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,112 mm,102 mm,Longitudinal,Dianteiro,"20,1 kg/cv","80,4 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,1935 mm,230 mm,42 graus,23 graus,1415 mm,1400 mm,1000 kg,4900 mm,2955 mm,1715 mm,2050 kg,1700 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,14 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-3-7-chassi-longo-cd-1994,bandeirante-picape-3-7-chassi-longo-cd-1994,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-3-7-chassi-longo-cd-1994,2026-06-14T16:16:13.967839,Toyota Bandeirante Picape 3.7 Chassi Longo CD 1994,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,112 mm,102 mm,Longitudinal,Dianteiro,"21,2 kg/cv","84,9 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,2000 mm,230 mm,42 graus,22 graus,1415 mm,1400 mm,1000 kg,5300 mm,3355 mm,1715 mm,2165 kg,1400 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,16 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-picape-3-7-chassi-longo-cs-1994,bandeirante-picape-3-7-chassi-longo-cs-1994,https://www.fichacompleta.com.br/carros/toyota/bandeirante-picape-3-7-chassi-longo-cs-1994,2026-06-14T16:16:17.032824,Toyota Bandeirante Picape 3.7 Chassi Longo CS 1994,30 s,125 km/h,Embreagem monodisco a seco,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,112 mm,102 mm,Longitudinal,Dianteiro,"20,8 kg/cv","83,1 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,1935 mm,230 mm,42 graus,23 graus,1415 mm,1400 mm,1000 kg,5300 mm,3355 mm,1715 mm,2120 kg,2000 litros,63 litros,500 mm,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,16 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Bandeirante,bandeirante,bandeirante-jipe-3-7-capota-aco-longo-1995,bandeirante-jipe-3-7-capota-aco-longo-1995,https://www.fichacompleta.com.br/carros/toyota/bandeirante-jipe-3-7-capota-aco-longo-1995,2026-06-14T16:16:19.927339,Toyota Bandeirante Jipe 3.7 Capota Aço Longo 1995,30 s,125 km/h,,Manual,,Integral temporária,Injeção direta,Natural,3661 cm³,4 em linha,14B,Único no cabeçote,,,Longitudinal,Dianteiro,"19,4 kg/cv","77,6 kg/kgfm","27,9 cv/litro",102 cv a 3400 rpm,18:1,,,"7,0 kgfm/litro","25,5 kgfm a 2000 rpm",2,2000 mm,,40 graus,31 graus,1415 mm,1400 mm,640 kg,4395 mm,2755 mm,1665 mm,1980 kg,400 litros,63 litros,,172 mm,Tambor,Tambor,Hidráulica,,Eixo rígido,Feixe de molas semielípticas,Eixo rígido,756 km,567 km,12 km/l,9 km/l,,,,,,,5,"12,6 m",,,112 mm,102 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
