marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__reboque_com_freio,geral__reboque_sem_freio,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__estepe,geral__regime_potencia_max,geral__regime_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__rotacao_maxima,geral__tuchos,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__potencia,geral__torque,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__veloc_max_modo_elet,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__potencia_de_recarga,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__autonomia,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__frenagem_1000_kmh,geral__inclinacao_lateral_max,geral__rampa_maxima,geral__travessia_de_agua,geral__inclinacao_lateral_maxima,geral__velocidade_maxima_em_modo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_6_lugares
bmw,316i,316i,316i-1-6-1995,316i-1-6-1995,https://www.fichacompleta.com.br/carros/bmw/316i-1-6-1995,2026-06-18T15:09:07.214121,Bmw 316i 1.6 1995,"12,7 s",195 km/h,,Injeção multiponto,Natural,1596 cm³,4 em linha,M43B16,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"11,7 kg/cv","77,8 kg/kgfm","63,9 cv/litro",102 cv a 5500 rpm,"9,7:1",,,"9,6 kgfm/litro","15,3 kgfm a 3900 rpm",2,,,Manual,,,5,Traseira,1393 mm,1418 mm,1431 mm,460 kg,4433 mm,2700 mm,1698 mm,1190 kg,435 litros,,,65 litros,120 mm,185/65 R15,Disco sólido,"2,01 m²",,,"0,29",Hidráulica,,"10,4 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",715 km,618 km,11 km/l,"9,5 km/l",,,,,,,,Hidráulicos,72 mm,84 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,316i,316i,316i-1-6-turbo-2014,316i-1-6-turbo-2014,https://www.fichacompleta.com.br/carros/bmw/316i-1-6-turbo-2014,2026-06-18T15:09:11.126081,Bmw 316i 1.6 Turbo 2014,"9,2 s",210 km/h,Corrente,Injeção direta,Turbocompressor,1598 cm³,4 em linha,N13B16,Duplo no cabeçote,"85,8 mm",77 mm,Longitudinal,Dianteiro,"10,3 kg/cv","62,7 kg/kgfm","85,1 cv/litro",136 cv,"10,5:1",4350 rpm,1350 rpm,"14,0 kgfm/litro","22,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,8,Traseira,1429 mm,1543 mm,1583 mm,550 kg,4624 mm,2810 mm,1811 mm,1405 kg,480 litros,,,60 litros,123 mm,Disco ventilado,Disco ventilado,"2,2 m²","0,594 m²","0,27","0,27",Eletro-hidráulica,"11,3 m","11,3 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",774 km,582 km,"12,9 km/l","9,7 km/l",140 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,316i,316i,316i-1-6-turbo-2015,316i-1-6-turbo-2015,https://www.fichacompleta.com.br/carros/bmw/316i-1-6-turbo-2015,2026-06-18T15:09:14.119225,Bmw 316i 1.6 Turbo 2015,"9,2 s",210 km/h,,Injeção direta,Turbocompressor,1598 cm³,4 em linha,N13B16,"Duplo no cabeçote, corrente","85,8 mm",77 mm,Longitudinal,Dianteiro,"10,3 kg/cv","62,7 kg/kgfm","85,1 cv/litro",136 cv a 4350 rpm,"10,5:1",,,"14,0 kgfm/litro","22,4 kgfm a 1350 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1429 mm,1543 mm,1583 mm,550 kg,4624 mm,2810 mm,1811 mm,1405 kg,480 litros,,,60 litros,123 mm,Disco ventilado,Disco ventilado,"2,2 m²","0,594 m²",,"0,27",Eletro-hidráulica,,"11,3 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",774 km,582 km,"12,9 km/l","9,7 km/l",140 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-1-8-1991,318i-1-8-1991,https://www.fichacompleta.com.br/carros/bmw/318i-1-8-1991,2026-06-18T15:09:31.400716,Bmw 318i 1.8 1991,"11,3 s",201 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"10,39 kg/cv","70,5 kg/kgfm","64,6 cv/litro",116 cv,"9,7:1",,,"9,5 kgfm/litro","17,1 kgfm",2,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1418 mm,1431 mm,460 kg,4433 mm,2700 mm,1698 mm,1205 kg,435 litros,,,65 litros,120 mm,Disco ventilado,Disco sólido,"2,01 m²","0,603 m²","0,3",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",683 km,520 km,"10,5 km/l",8 km/l,,,5500 rpm,3900 rpm,449 cm³,1796 cm³,6200 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-1-8-1992,318i-1-8-1992,https://www.fichacompleta.com.br/carros/bmw/318i-1-8-1992,2026-06-18T15:09:35.732899,Bmw 318i 1.8 1992,"11,3 s",201 km/h,Corrente,Injeção multiponto,Natural,1796 cm³,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"10,4 kg/cv","70,5 kg/kgfm","64,6 cv/litro",,"9,7:1",5500 rpm,3900 rpm,"9,5 kgfm/litro",,2,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1418 mm,1431 mm,460 kg,4433 mm,2700 mm,1698 mm,1205 kg,435 litros,,,65 litros,120 mm,Disco ventilado,Disco sólido,"2,01 m²","0,603 m²","0,3",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",683 km,520 km,"10,5 km/l",8 km/l,,,,,,,6200 rpm,Hidráulicos,,,,,,,,,,,116 cv,"17,1 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-1-8-1993,318i-1-8-1993,https://www.fichacompleta.com.br/carros/bmw/318i-1-8-1993,2026-06-18T15:09:39.882856,Bmw 318i 1.8 1993,"11,3 s",201 km/h,Corrente,Injeção multiponto,Natural,1796 cm³,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"10,4 kg/cv","70,5 kg/kgfm","64,6 cv/litro",116 cv,"9,7:1",,,"9,5 kgfm/litro","17,1 kgfm",2,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1418 mm,1431 mm,460 kg,4433 mm,2700 mm,1698 mm,1205 kg,435 litros,,,65 litros,120 mm,Disco ventilado,Disco sólido,"2,01 m²","0,603 m²","0,3",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",683 km,520 km,"10,5 km/l",8 km/l,,,5500 rpm,3900 rpm,,,6200 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-1-8-1994,318i-1-8-1994,https://www.fichacompleta.com.br/carros/bmw/318i-1-8-1994,2026-06-18T15:09:42.740430,Bmw 318i 1.8 1994,"11,3 s",201 km/h,Corrente,Injeção multiponto,Natural,1796 cm³,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"10,4 kg/cv","70,5 kg/kgfm","64,6 cv/litro",116 cv,"9,7:1",,,"9,5 kgfm/litro","17,1 kgfm",2,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1418 mm,1431 mm,460 kg,4433 mm,2700 mm,1698 mm,1205 kg,435 litros,,,65 litros,120 mm,Disco ventilado,Disco sólido,"2,01 m²","0,603 m²","0,3",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",683 km,520 km,"10,5 km/l",8 km/l,,,5500 rpm,3900 rpm,,,6200 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-1-8-1995,318i-1-8-1995,https://www.fichacompleta.com.br/carros/bmw/318i-1-8-1995,2026-06-18T15:09:46.098730,Bmw 318i 1.8 1995,"11,3 s",201 km/h,Corrente,Injeção multiponto,Natural,1796 cm³,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"10,4 kg/cv","70,5 kg/kgfm","64,6 cv/litro",116 cv,"9,7:1",,,"9,5 kgfm/litro","17,1 kgfm",2,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1418 mm,1431 mm,460 kg,4433 mm,2700 mm,1698 mm,1205 kg,435 litros,,,65 litros,120 mm,Disco ventilado,Disco sólido,"2,01 m²","0,603 m²","0,3",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",683 km,520 km,"10,5 km/l",8 km/l,,,5500 rpm,3900 rpm,,,6200 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-2-0-2011,318i-2-0-2011,https://www.fichacompleta.com.br/carros/bmw/318i-2-0-2011,2026-06-18T15:09:50.062218,Bmw 318i 2.0 2011,"10,8 s",208 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20U2,"Duplo no cabeçote, corrente",90 mm,84 mm,Longitudinal,Dianteiro,"10,2 kg/cv","71,6 kg/kgfm","68,2 cv/litro",136 cv a 6000 rpm,12:1,,,"9,7 kgfm/litro","19,4 kgfm a 4250 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1421 mm,1506 mm,1535 mm,520 kg,4531 mm,2760 mm,1817 mm,1390 kg,460 litros,,,63 litros,98 mm,Disco ventilado,Disco sólido,"2,19 m²","0,613 m²",,"0,28",Eletro-hidráulica,,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",769 km,573 km,"12,2 km/l","9,1 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i,318i,318i-2-0-2012,318i-2-0-2012,https://www.fichacompleta.com.br/carros/bmw/318i-2-0-2012,2026-06-18T15:09:53.474675,Bmw 318i 2.0 2012,"10,8 s",208 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20U2,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"10,2 kg/cv","71,6 kg/kgfm","68,2 cv/litro",136 cv,12:1,,,"9,7 kgfm/litro","19,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1421 mm,1506 mm,1535 mm,520 kg,4531 mm,2760 mm,1817 mm,1390 kg,460 litros,,,63 litros,98 mm,Disco ventilado,Disco sólido,"2,19 m²","0,613 m²","0,28",,Eletro-hidráulica,11 m,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",769 km,573 km,"12,2 km/l","9,1 km/l",,,6000 rpm,4250 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i Cabriolet,318i-cabriolet,318i-cabriolet-1-8-1994,318i-cabriolet-1-8-1994,https://www.fichacompleta.com.br/carros/bmw/318i-cabriolet-1-8-1994,2026-06-18T15:10:13.381526,Bmw 318i Cabriolet 1.8 1994,"13,7 s",189 km/h,Corrente,Injeção multiponto,Natural,1796 cm³,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"12,0 kg/cv","81,6 kg/kgfm","64,6 cv/litro",116 cv,"9,7:1",,,"9,5 kgfm/litro","17,1 kgfm",2,,Conversor de torque,Automático,GM 4L30-E,4,,Traseira,1348 mm,1408 mm,1421 mm,400 kg,4433 mm,2700 mm,1710 mm,1395 kg,230 litros,,,65 litros,123 mm,Disco ventilado,Disco sólido,"1,96 m²","0,686 m²","0,35",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",618 km,520 km,"9,5 km/l",8 km/l,,,5500 rpm,3900 rpm,,,6200 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318i Cabriolet,318i-cabriolet,318i-cabriolet-1-8-1995,318i-cabriolet-1-8-1995,https://www.fichacompleta.com.br/carros/bmw/318i-cabriolet-1-8-1995,2026-06-18T15:10:17.251295,Bmw 318i Cabriolet 1.8 1995,"13,7 s",189 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,M43B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"12,03 kg/cv","81,6 kg/kgfm","64,6 cv/litro",116 cv,"9,7:1",,,"9,5 kgfm/litro","17,1 kgfm",2,,Conversor de torque,Automático,GM 4L30-E,4,,Traseira,1348 mm,1408 mm,1421 mm,400 kg,4433 mm,2700 mm,1710 mm,1395 kg,230 litros,,,65 litros,123 mm,Disco ventilado,Disco sólido,"1,96 m²","0,686 m²","0,35",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",618 km,520 km,"9,5 km/l",8 km/l,,,5500 rpm,3900 rpm,449 cm³,1796 cm³,6200 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318ti,318ti,318ti-compact-1-8-1995,318ti-compact-1-8-1995,https://www.fichacompleta.com.br/carros/bmw/318ti-compact-1-8-1995,2026-06-18T15:10:33.634441,Bmw 318ti Compact 1.8 1995,"9,9 s",209 km/h,,Injeção multiponto,Natural,1796 cm³,4 em linha,M42B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"9,0 kg/cv","70,3 kg/kgfm","78,0 cv/litro",140 cv,10:1,6000 rpm,4500 rpm,"9,9 kgfm/litro","17,85 kgfm",4,,Embreagem monodisco a seco,Manual,,5,5,Traseira,1393 mm,1408 mm,1413 mm,385 kg,4210 mm,2700 mm,1698 mm,1255 kg,325 litros,,,52 litros,123 mm,Disco ventilado,Disco sólido,"2,01 m²","0,643 m²","0,32","0,32",Hidráulica,"10,4 m","10,4 m","Indep., McPherson",Mola helicoidal,"Indep., braço semi-arrastado",546 km,421 km,"10,5 km/l","8,1 km/l",,,,,,,6300 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318ti,318ti,318ti-compact-1-8-at-1995,318ti-compact-1-8-at-1995,https://www.fichacompleta.com.br/carros/bmw/318ti-compact-1-8-at-1995,2026-06-18T15:10:37.457468,Bmw 318ti Compact 1.8 AT 1995,"11,2 s",202 km/h,,Injeção multiponto,Natural,1796 cm³,4 em linha,M42B18,Duplo no cabeçote,81 mm,84 mm,Longitudinal,Dianteiro,"9,3 kg/cv","72,5 kg/kgfm","78,0 cv/litro",140 cv,10:1,,,"9,9 kgfm/litro","17,85 kgfm",4,,Conversor de torque,Automático,GM 4L30-E,4,,Traseira,1393 mm,1408 mm,1413 mm,385 kg,4210 mm,2700 mm,1698 mm,1295 kg,325 litros,,,52 litros,123 mm,Disco ventilado,Disco sólido,"2,01 m²","0,643 m²","0,32",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",510 km,406 km,"9,8 km/l","7,8 km/l",,,6000 rpm,4500 rpm,,,6300 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318ti,318ti,318ti-compact-1-8-1996,318ti-compact-1-8-1996,https://www.fichacompleta.com.br/carros/bmw/318ti-compact-1-8-1996,2026-06-18T15:10:42.130397,Bmw 318ti Compact 1.8 1996,"9,9 s",209 km/h,,Injeção multiponto,Natural,1895 cm³,4 em linha,M44B19,Duplo no cabeçote,"83,5 mm",85 mm,Longitudinal,Dianteiro,"9,0 kg/cv","68,6 kg/kgfm","73,9 cv/litro",,10:1,6000 rpm,4300 rpm,"9,7 kgfm/litro",,4,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1408 mm,1413 mm,385 kg,4210 mm,2700 mm,1698 mm,1255 kg,325 litros,,,52 litros,123 mm,Disco ventilado,Disco sólido,"2,01 m²","0,643 m²","0,32",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",546 km,421 km,"10,5 km/l","8,1 km/l",,,,,,,6500 rpm,,,,,,,,,,,,140 cv,"18,3 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318ti,318ti,318ti-compact-1-8-1997,318ti-compact-1-8-1997,https://www.fichacompleta.com.br/carros/bmw/318ti-compact-1-8-1997,2026-06-18T15:10:45.854299,Bmw 318ti Compact 1.8 1997,"9,9 s",209 km/h,,Injeção multiponto,Natural,1895 cm³,4 em linha,M44B19,Duplo no cabeçote,"83,5 mm",85 mm,Longitudinal,Dianteiro,"9,0 kg/cv","68,6 kg/kgfm","73,9 cv/litro",140 cv,10:1,,,"9,7 kgfm/litro","18,3 kgfm",4,,Embreagem monodisco a seco,Manual,,5,,Traseira,1393 mm,1408 mm,1413 mm,385 kg,4210 mm,2700 mm,1698 mm,1255 kg,325 litros,,,52 litros,123 mm,Disco ventilado,Disco sólido,"2,01 m²","0,643 m²","0,32",,Hidráulica,"10,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",546 km,421 km,"10,5 km/l","8,1 km/l",,,6000 rpm,4300 rpm,,,6500 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318ti,318ti,318ti-compact-1-8-at-1997,318ti-compact-1-8-at-1997,https://www.fichacompleta.com.br/carros/bmw/318ti-compact-1-8-at-1997,2026-06-18T15:10:48.852955,Bmw 318ti Compact 1.8 AT 1997,"11,2 s",202 km/h,,Injeção multiponto,Natural,1796 cm³,4 em linha,M42B18,Duplo no cabeçote,,,Longitudinal,Dianteiro,"9,3 kg/cv","72,5 kg/kgfm","78,0 cv/litro",140 cv a 6000 rpm,10:1,,,"9,9 kgfm/litro","17,85 kgfm a 4500 rpm",4,,Conversor de torque,Automático,GM 4L30-E,,4,Traseira,1393 mm,1408 mm,1413 mm,385 kg,4210 mm,2700 mm,1698 mm,1295 kg,325 litros,,,52 litros,123 mm,Disco ventilado,Disco sólido,"2,01 m²",,,"0,32",Hidráulica,,"10,4 m","Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",520 km,416 km,10 km/l,8 km/l,,,,,,,,,81 mm,84 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,318ti,318ti,318ti-compact-1-8-1998,318ti-compact-1-8-1998,https://www.fichacompleta.com.br/carros/bmw/318ti-compact-1-8-1998,2026-06-18T15:10:54.190060,Bmw 318ti Compact 1.8 1998,"9,9 s",209 km/h,,Injeção multiponto,Natural,1895 cm³,4 em linha,M44B19,Duplo no cabeçote,"83,5 mm",85 mm,Longitudinal,Dianteiro,"9,0 kg/cv","68,6 kg/kgfm","73,9 cv/litro",140 cv a 6000 rpm,10:1,,,"9,7 kgfm/litro","18,3 kgfm a 4300 rpm",4,,Embreagem monodisco a seco,Manual,,,5,Traseira,1393 mm,1408 mm,1413 mm,385 kg,4210 mm,2700 mm,1698 mm,1255 kg,325 litros,,,52 litros,123 mm,Disco ventilado,Disco sólido,"2,01 m²","0,643 m²",,"0,32",Hidráulica,,"10,4 m","Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",546 km,421 km,"10,5 km/l","8,1 km/l",,,,,,,6500 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,320i,320i,320i-2-2-2001,320i-2-2-2001,https://www.fichacompleta.com.br/carros/bmw/320i-2-2-2001,2026-06-18T15:11:34.291407,Bmw 320i 2.2 2001,"9,4 s",223 km/h,Corrente,Injeção multiponto,Natural,2171 cm³,6 em linha,M54B22,Duplo no cabeçote,72 mm,80 mm,Longitudinal,Dianteiro,"8,2 kg/cv","65,2 kg/kgfm","78,3 cv/litro",170 cv,"10,8:1",,,"9,9 kgfm/litro","21,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,5,,Traseira,1415 mm,1471 mm,1483 mm,,4471 mm,2725 mm,1739 mm,1395 kg,440 litros,,,63 litros,113 mm,Disco ventilado,Disco ventilado,"2,09 m²","0,627 m²","0,3",,Hidráulica,"10,5 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",655 km,435 km,"10,4 km/l","6,9 km/l",,,6100 rpm,3500 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,320i,320i,320i-2-2-2002,320i-2-2-2002,https://www.fichacompleta.com.br/carros/bmw/320i-2-2-2002,2026-06-18T15:11:37.378487,Bmw 320i 2.2 2002,"9,4 s",223 km/h,Corrente,Injeção multiponto,Natural,2171 cm³,6 em linha,M54B22,Duplo no cabeçote,72 mm,80 mm,Longitudinal,Dianteiro,"8,2 kg/cv","65,2 kg/kgfm","78,3 cv/litro",170 cv,"10,8:1",,,"9,9 kgfm/litro","21,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,5,,Traseira,1415 mm,1471 mm,1483 mm,,4471 mm,2725 mm,1739 mm,1395 kg,440 litros,,,63 litros,113 mm,Disco ventilado,Disco ventilado,"2,09 m²","0,627 m²","0,3",,Hidráulica,"10,5 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",655 km,435 km,"10,4 km/l","6,9 km/l",,,6100 rpm,3500 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,320i,320i,320i-2-2-2003,320i-2-2-2003,https://www.fichacompleta.com.br/carros/bmw/320i-2-2-2003,2026-06-18T15:11:40.249120,Bmw 320i 2.2 2003,"9,4 s",223 km/h,,Injeção multiponto,Natural,2171 cm³,6 em linha,M54B22,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"8,2 kg/cv","65,2 kg/kgfm","78,3 cv/litro",170 cv a 6100 rpm,"10,8:1",,,"9,9 kgfm/litro","21,4 kgfm a 3500 rpm",4,Admissão e escape,Conversor de torque,Automático,,,5,Traseira,1415 mm,1471 mm,1483 mm,,4471 mm,2725 mm,1739 mm,1395 kg,440 litros,,,63 litros,113 mm,Disco ventilado,Disco ventilado,"2,09 m²","0,627 m²",,"0,3",Hidráulica,,"10,5 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",655 km,435 km,"10,4 km/l","6,9 km/l",,,,,,,6500 rpm,Hidráulicos,72 mm,80 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,320i,320i,320i-2-2-2004,320i-2-2-2004,https://www.fichacompleta.com.br/carros/bmw/320i-2-2-2004,2026-06-18T15:11:44.270819,Bmw 320i 2.2 2004,"9,4 s",223 km/h,Corrente,Injeção multiponto,Natural,2171 cm³,6 em linha,M54B22,Duplo no cabeçote,72 mm,80 mm,Longitudinal,Dianteiro,"8,2 kg/cv","65,2 kg/kgfm","78,3 cv/litro",,"10,8:1",6100 rpm,3500 rpm,"9,9 kgfm/litro",,4,Admissão e escape,Conversor de torque,Automático,,5,,Traseira,1415 mm,1471 mm,1483 mm,,4471 mm,2725 mm,1739 mm,1395 kg,440 litros,,,63 litros,113 mm,Disco ventilado,Disco ventilado,"2,09 m²","0,627 m²","0,3",,Hidráulica,"10,5 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",655 km,435 km,"10,4 km/l","6,9 km/l",,,,,,,6500 rpm,Hidráulicos,,,,,,,,,,,170 cv,"21,4 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,320i,320i,320i-2-0-2005,320i-2-0-2005,https://www.fichacompleta.com.br/carros/bmw/320i-2-0-2005,2026-06-18T15:11:47.427330,Bmw 320i 2.0 2005,"9,7 s",215 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O1,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"9,0 kg/cv","66,2 kg/kgfm","75,2 cv/litro",150 cv,"10,5:1",6200 rpm,3600 rpm,"10,2 kgfm/litro","20,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,6,Traseira,1421 mm,,,490 kg,4520 mm,2760 mm,1817 mm,1350 kg,460 litros,,,60 litros,92 mm,Disco ventilado,Disco ventilado,"2,19 m²","0,613 m²","0,28","0,28",Hidráulica,11 m,11 m,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",660 km,480 km,11 km/l,8 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
