marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia,geral__potencia_especifica,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque,geral__torque_especifico,geral__tuchos,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia_maxima,geral__torque_maximo,geral__quantidade_de_marchas,geral__carga_util,geral__coeficiente_de_arrasto_cx,geral__diametro_minimo_de_giro,geral__regime_potencia_max,geral__regime_torque_max,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__altura_minima_do_solo,geral__cilindrada_unitaria,geral__deslocamento,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__rotacao_maxima,geral__torque_maximo_a,geral__torque_maximo_g,geral__variacao_do_comando,geral__viscosidade_do_oleo,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__codigo_do_cambio,geral__angulo_central,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__estepe,geral__reboque_com_freio,geral__reboque_sem_freio,geral__autonomia,geral__capacidade_da_bateria,geral__potencia_de_recarga,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__consumo_eletrico,geral__cacamba
renault,Sandero,sandero,sandero-gt-line-1-6-16v-at-2022,sandero-gt-line-1-6-16v-at-2022,https://www.fichacompleta.com.br/carros/renault/sandero-gt-line-1-6-16v-at-2022,2026-06-15T21:01:56.230222,Renault Sandero GT Line 1.6 16V AT 2022,11 s,177 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,66 kg/cv","71,3 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Conversor de torque,CVT,6,Dianteira,1570 mm,,,4070 mm,2590 mm,1733 mm,1140 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,31 m²","0,924 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,590 km,540 km,"11,8 km/l","10,8 km/l",,,,446 kg,,,5500 rpm,4000 rpm,,,,,,,185 mm,399 cm³,1597 cm³,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,415 km,370 km,"8,3 km/l","7,4 km/l",Jatco X-Tronic,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-intense-1-6-16v-at-2022,sandero-intense-1-6-16v-at-2022,https://www.fichacompleta.com.br/carros/renault/sandero-intense-1-6-16v-at-2022,2026-06-15T21:01:59.202085,Renault Sandero Intense 1.6 16V AT 2022,11 s,177 km/h,Corrente,Injeção multiponto,Natural,1597 cm³,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,7 kg/cv","71,3 kg/kgfm",,"73,9 cv/litro","10,7:1",5500 rpm,4000 rpm,,"10,0 kgfm/litro",Mecânicos,4,Conversor de torque,CVT,6,Dianteira,1570 mm,,,4070 mm,2590 mm,1733 mm,1140 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,31 m²","0,924 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,590 km,540 km,"11,8 km/l","10,8 km/l",,16 kgfm (A),,446 kg,,,,,,,,,,,185 mm,,,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,410 km,360 km,"8,2 km/l","7,2 km/l",Jatco X-Tronic,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-life-1-0-12v-2022,sandero-life-1-0-12v-2022,https://www.fichacompleta.com.br/carros/renault/sandero-life-1-0-12v-2022,2026-06-15T21:02:03.028122,Renault Sandero Life 1.0 12V 2022,"13,2 s",163 km/h,,Injeção multiponto,Natural,999 cm³,3 em linha,B4D,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"12,5 kg/cv","97,6 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1025 kg,320 litros,50 litros,120 mm,Disco ventilado,185/65 R15,"2,26 m²","0,678 m²",,Eletro-hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,705 km,710 km,"14,1 km/l","14,2 km/l",82 cv (A) 79 cv (G) a 6300 rpm,"10,5 kgfm (A) 10,2 kgfm (G) a 3500 rpm",5,447 kg,"0,3","10,6 m",,,"84,1 mm",71 mm,,,,,140 mm,,,,,6500 rpm,,,Admissão e escape,,,,480 km,475 km,"9,6 km/l","9,5 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-rs-2-0-2022,sandero-rs-2-0-2022,https://www.fichacompleta.com.br/carros/renault/sandero-rs-2-0-2022,2026-06-15T21:02:06.811603,Renault Sandero RS 2.0 2022,8 s,202 km/h,,Injeção multiponto,Natural,1998 cm³,4 em linha,F4R,"Duplo no cabeçote, correia dentada",,,Transversal,Dianteiro,"7,9 kg/cv","56,5 kg/kgfm",,"75,1 cv/litro","11,2:1",,,,"10,5 kgfm/litro",Hidráulicos,4,Embreagem monodisco a seco,Manual,,Dianteira,1499 mm,,,4070 mm,2590 mm,1733 mm,1181 kg,320 litros,50 litros,92 mm,Disco ventilado,Disco sólido,"2,21 m²","0,774 m²",,Eletro-hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,555 km,495 km,"11,1 km/l","9,9 km/l",150 cv (A) 145 cv (G) a 5750 rpm,"20,9 kgfm (A) 20,2 kgfm (G) a 4000 rpm",6,458 kg,"0,35","10,6 m",,,93 mm,"82,7 mm",,,,,114 mm,,,,,6500 rpm,,,Admissão,,,,385 km,345 km,"7,7 km/l","6,9 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-s-edition-1-0-12v-2022,sandero-s-edition-1-0-12v-2022,https://www.fichacompleta.com.br/carros/renault/sandero-s-edition-1-0-12v-2022,2026-06-15T21:02:09.518614,Renault Sandero S Edition 1.0 12V 2022,"13,2 s",163 km/h,Corrente,Injeção multiponto,Natural,999 cm³,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","98,6 kg/kgfm",,"82,1 cv/litro",12:1,6300 rpm,3500 rpm,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1035 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,678 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,695 km,665 km,"13,9 km/l","13,3 km/l",,"10,5 kgfm (A)",,447 kg,,,,,,,,,,,140 mm,,,82 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,480 km,450 km,"9,6 km/l",9 km/l,,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-iconic-1-6-16v-at-2022,sandero-stepway-iconic-1-6-16v-at-2022,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-iconic-1-6-16v-at-2022,2026-06-15T21:02:13.988841,Renault Sandero Stepway Iconic 1.6 16V AT 2022,"11,2 s",177 km/h,,Injeção multiponto,Natural,1597 cm³,4 em linha,H4M,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"9,8 kg/cv","71,9 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Conversor de torque,CVT,,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1151 kg,320 litros,50 litros,113 mm,Disco ventilado,205/55 R16,"2,4 m²","0,960 m²",,Eletro-hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,600 km,575 km,12 km/l,"11,5 km/l",118 cv (A) 115 cv (G) a 5500 rpm,16 kgfm (A) 16 kgfm (G) a 4000 rpm,6,458 kg,"0,4","10,6 m",,,"83,6 mm",78 mm,,,,,185 mm,,,,,6300 rpm,,,Admissão,,,,415 km,385 km,"8,3 km/l","7,7 km/l",Jatco X-Tronic,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-intense-1-6-16v-at-2022,sandero-stepway-intense-1-6-16v-at-2022,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-intense-1-6-16v-at-2022,2026-06-15T21:02:17.394357,Renault Sandero Stepway Intense 1.6 16V AT 2022,"11,2 s",177 km/h,Corrente,Injeção multiponto,Natural,1597 cm³,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,8 kg/cv","71,9 kg/kgfm",,"73,9 cv/litro","10,7:1",5500 rpm,4000 rpm,,"10,0 kgfm/litro",Mecânicos,4,Conversor de torque,CVT,6,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1151 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,4 m²","0,960 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,590 km,540 km,"11,8 km/l","10,8 km/l",,16 kgfm (A),,458 kg,,,,,,,,,,,185 mm,,,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,410 km,360 km,"8,2 km/l","7,2 km/l",Jatco X-Tronic,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-zen-1-6-16v-2022,sandero-stepway-zen-1-6-16v-2022,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-zen-1-6-16v-2022,2026-06-15T21:02:21.890393,Renault Sandero Stepway Zen 1.6 16V 2022,"10,1 s",177 km/h,Corrente,Injeção multiponto,Natural,1597 cm³,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,3 kg/cv","68,9 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1102 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,4 m²","0,960 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,605 km,600 km,"12,1 km/l",12 km/l,,,,458 kg,,,5500 rpm,4000 rpm,,,,,,,185 mm,,,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,425 km,415 km,"8,5 km/l","8,3 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-zen-1-0-12v-2022,sandero-zen-1-0-12v-2022,https://www.fichacompleta.com.br/carros/renault/sandero-zen-1-0-12v-2022,2026-06-15T21:02:24.417115,Renault Sandero Zen 1.0 12V 2022,"13,2 s",163 km/h,Corrente,Injeção multiponto,Natural,999 cm³,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","98,6 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1035 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,678 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,655 km,600 km,"13,1 km/l",12 km/l,,,,447 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,,,82 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,455 km,430 km,"9,1 km/l","8,6 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-gt-line-1-0-2023,sandero-gt-line-1-0-2023,https://www.fichacompleta.com.br/carros/renault/sandero-gt-line-1-0-2023,2026-06-15T21:02:28.043327,Renault Sandero GT Line 1.0 2023,"13,2 s",163 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,62 kg/cv","98,6 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1035 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,678 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,695 km,665 km,"13,9 km/l","13,3 km/l",,,,447 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,82 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,480 km,450 km,"9,6 km/l",9 km/l,,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-s-edition-1-0-12v-2023,sandero-s-edition-1-0-12v-2023,https://www.fichacompleta.com.br/carros/renault/sandero-s-edition-1-0-12v-2023,2026-06-15T21:02:31.675471,Renault Sandero S Edition 1.0 12V 2023,"13,2 s",163 km/h,Corrente,Injeção multiponto,Natural,999 cm³,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","98,6 kg/kgfm",,"82,1 cv/litro",12:1,6300 rpm,3500 rpm,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1035 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,678 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,735 km,695 km,"14,7 km/l","13,9 km/l",,"10,5 kgfm (A)",,447 kg,,,,,,,,,,,140 mm,,,82 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,510 km,500 km,"10,2 km/l",10 km/l,,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-1-0-2023,sandero-stepway-1-0-2023,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-1-0-2023,2026-06-15T21:02:35.180866,Renault Sandero Stepway 1.0 2023,"13,2 s",163 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,62 kg/cv","98,6 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1035 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,678 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,685 km,650 km,"13,7 km/l",13 km/l,,,,447 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,82 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,465 km,465 km,"9,3 km/l","9,3 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-iconic-1-6-16v-at-2023,sandero-stepway-iconic-1-6-16v-at-2023,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-iconic-1-6-16v-at-2023,2026-06-15T21:02:38.318523,Renault Sandero Stepway Iconic 1.6 16V AT 2023,"11,2 s",177 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,75 kg/cv","71,9 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Conversor de torque,CVT,6,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1151 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,4 m²","0,960 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,590 km,540 km,"11,8 km/l","10,8 km/l",,,,458 kg,,,5500 rpm,4000 rpm,,,,,,,185 mm,399 cm³,1597 cm³,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,410 km,360 km,"8,2 km/l","7,2 km/l",Jatco X-Tronic,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-zen-1-6-16v-2023,sandero-stepway-zen-1-6-16v-2023,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-zen-1-6-16v-2023,2026-06-15T21:02:41.608353,Renault Sandero Stepway Zen 1.6 16V 2023,"10,1 s",177 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,34 kg/cv","68,9 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1102 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,4 m²","0,960 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,605 km,600 km,"12,1 km/l",12 km/l,,,,458 kg,,,5500 rpm,4000 rpm,,,,,,,185 mm,399 cm³,1597 cm³,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,425 km,415 km,"8,5 km/l","8,3 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-iconic-1-6-16v-at-2024,sandero-stepway-iconic-1-6-16v-at-2024,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-iconic-1-6-16v-at-2024,2026-06-15T21:02:44.918873,Renault Sandero Stepway Iconic 1.6 16V AT 2024,"11,9 s",177 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,81 kg/cv","72,3 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Conversor de torque,CVT,6,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1157 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,4 m²","0,960 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,580 km,535 km,"11,6 km/l","10,7 km/l",,,,458 kg,,,5500 rpm,4000 rpm,,,,,,,185 mm,399 cm³,1597 cm³,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,415 km,370 km,"8,3 km/l","7,4 km/l",Jatco X-Tronic,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-zen-1-0-2024,sandero-stepway-zen-1-0-2024,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-zen-1-0-2024,2026-06-15T21:02:47.618911,Renault Sandero Stepway Zen 1.0 2024,15 s,150 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,94 kg/cv","101,0 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1061 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,904 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,685 km,650 km,"13,7 km/l",13 km/l,,,,443 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,a2 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,465 km,465 km,"9,3 km/l","9,3 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-zen-1-6-16v-2024,sandero-stepway-zen-1-6-16v-2024,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-zen-1-6-16v-2024,2026-06-15T21:02:51.162399,Renault Sandero Stepway Zen 1.6 16V 2024,"10,4 s",177 km/h,Corrente,Injeção multiponto,Natural,,4 em linha,H4M,Duplo no cabeçote,"83,6 mm",78 mm,Transversal,Dianteiro,"9,38 kg/cv","69,2 kg/kgfm",,"73,9 cv/litro","10,7:1",,,,"10,0 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1630 mm,,,4070 mm,2590 mm,1730 mm,1107 kg,320 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,4 m²","0,960 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,605 km,590 km,"12,1 km/l","11,8 km/l",,,,458 kg,,,5500 rpm,4000 rpm,,,,,,,185 mm,399 cm³,1597 cm³,118 cv,115 cv,6300 rpm,16 kgfm,16 kgfm,Admissão,,,,425 km,415 km,"8,5 km/l","8,3 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Sandero,sandero,sandero-stepway-zen-1-0-2025,sandero-stepway-zen-1-0-2025,https://www.fichacompleta.com.br/carros/renault/sandero-stepway-zen-1-0-2025,2026-06-15T21:02:55.111236,Renault Sandero Stepway Zen 1.0 2025,15 s,150 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,94 kg/cv","101,0 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1536 mm,,,4070 mm,2590 mm,1733 mm,1061 kg,320 litros,50 litros,120 mm,Disco ventilado,Tambor,"2,26 m²","0,904 m²","0,4",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,685 km,650 km,"13,7 km/l",13 km/l,,,,443 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,a2 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,10W-40 ³,,,465 km,465 km,"9,3 km/l","9,3 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Scenic,scenic,scenic-rt-1-6-16v-1999,scenic-rt-1-6-16v-1999,https://www.fichacompleta.com.br/carros/renault/scenic-rt-1-6-16v-1999,2026-06-15T21:03:14.435586,Renault Scenic RT 1.6 16V 1999,"11,8 s",178 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,K4M,Duplo no cabeçote,"80,5 mm","79,5 mm",Transversal,Dianteiro,"11,36 kg/cv","82,8 kg/kgfm",,"68,8 cv/litro",10:1,,,,"9,4 kgfm/litro",Hidráulicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1615 mm,1450 mm,1471 mm,4134 mm,2580 mm,1719 mm,1250 kg,410 litros,60 litros,120 mm,Disco ventilado,Tambor,"2,36 m²","0,779 m²","0,33",Hidráulica,"10,7 m","Indep., McPherson",Barra de torção,"Indep., braço arrastado",618 km,534 km,"10,3 km/l","8,9 km/l",110 cv,"15,1 kgfm",,550 kg,,,5750 rpm,3750 rpm,,,,,,,,400 cm³,1598 cm³,,,,,,,10W-40 ³,,,,,,,JH3,,,,,,,,,,,,,,,,,
renault,Scenic,scenic,scenic-rt-2-0-8v-1999,scenic-rt-2-0-8v-1999,https://www.fichacompleta.com.br/carros/renault/scenic-rt-2-0-8v-1999,2026-06-15T21:03:17.685059,Renault Scenic RT 2.0 8V 1999,"12,9 s",185 km/h,Correia dentada,Injeção multiponto,Natural,1998 cm³,4 em linha,F3R,Único no cabeçote,93 mm,"82,7 mm",Transversal,Dianteiro,"11,0 kg/cv","72,6 kg/kgfm",,"57,6 cv/litro","9,7:1",5400 rpm,4250 rpm,,"8,8 kgfm/litro",Hidráulicos,2,Embreagem monodisco a seco,Manual,5,Dianteira,1615 mm,1450 mm,1471 mm,4134 mm,2580 mm,1719 mm,1270 kg,410 litros,60 litros,120 mm,Disco ventilado,Tambor,"2,36 m²","0,779 m²","0,33",Hidráulica,"10,7 m","Indep., McPherson",Barra de torção,"Indep., braço arrastado",630 km,456 km,"10,5 km/l","7,6 km/l",115 cv,"17,5 kgfm",5,530 kg,"0,33","10,7 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renault,Scenic,scenic,scenic-rxe-2-0-8v-1999,scenic-rxe-2-0-8v-1999,https://www.fichacompleta.com.br/carros/renault/scenic-rxe-2-0-8v-1999,2026-06-15T21:03:21.773679,Renault Scenic RXE 2.0 8V 1999,"12,9 s",185 km/h,Correia dentada,Injeção multiponto,Natural,1998 cm³,4 em linha,F3R,Único no cabeçote,93 mm,"82,7 mm",Transversal,Dianteiro,"11,0 kg/cv","72,6 kg/kgfm",,"57,6 cv/litro","9,7:1",,,,"8,8 kgfm/litro",Hidráulicos,2,Embreagem monodisco a seco,Manual,5,Dianteira,1615 mm,1450 mm,1471 mm,4134 mm,2580 mm,1719 mm,1270 kg,410 litros,60 litros,120 mm,Disco ventilado,Tambor,"2,36 m²","0,779 m²","0,33",Hidráulica,"10,7 m","Indep., McPherson",Barra de torção,"Indep., braço arrastado",630 km,456 km,"10,5 km/l","7,6 km/l",115 cv,"17,5 kgfm",,530 kg,,,5400 rpm,4250 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renault,Scenic,scenic,scenic-rt-1-6-16v-2000,scenic-rt-1-6-16v-2000,https://www.fichacompleta.com.br/carros/renault/scenic-rt-1-6-16v-2000,2026-06-15T21:03:25.830514,Renault Scenic RT 1.6 16V 2000,"11,8 s",178 km/h,,Injeção multiponto,Natural,1598 cm³,4 em linha,K4M,"Duplo no cabeçote, correia dentada","80,5 mm","79,5 mm",Transversal,Dianteiro,"11,4 kg/cv","82,8 kg/kgfm",,"68,8 cv/litro",10:1,,,,"9,4 kgfm/litro",Hidráulicos,4,Embreagem monodisco a seco,Manual,,Dianteira,1615 mm,1450 mm,1471 mm,4134 mm,2580 mm,1719 mm,1250 kg,410 litros,60 litros,120 mm,Disco ventilado,Tambor,"2,36 m²","0,779 m²",,Hidráulica,,"Independente, McPherson",Barra de torção,"Independente, braço arrastado",618 km,534 km,"10,3 km/l","8,9 km/l",110 cv a 5750 rpm,"15,1 kgfm a 3750 rpm",5,550 kg,"0,33","10,7 m",,,,,,,,,,,,,,,,,,,,,,,,,JH3,,,,,,,,,,,,,,,,,
