marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_maxima,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia,geral__torque,geral__regime_potencia_max,geral__regime_torque_max,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__carga_util,geral__acionam_do_comando,geral__variacao_do_comando,geral__altura_minima_do_solo,geral__coef_de_arrasto_cx,geral__estepe,geral__tuchos,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__cilindrada_unitaria,geral__deslocamento,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__reboque_com_freio,geral__reboque_sem_freio,geral__angulo_central,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__inclinacao_lateral_maxima,geral__rampa_maxima,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__capacidade_da_bateria,geral__potencia_combinada,geral__torque_combinado,geral__inclinacao_lateral_max,geral__veloc_max_modo_elet,geral__autonomia,geral__consumo_eletrico,geral__portamalas_8_lugares
hyundai,Atos Prime,atos-prime,atos-prime-gls-1-0-at-2001,atos-prime-gls-1-0-at-2001,https://www.fichacompleta.com.br/carros/hyundai/atos-prime-gls-1-0-at-2001,2026-06-15T14:42:46.492879,Hyundai Atos Prime GLS 1.0 AT 2001,"15,8 s",140 km/h,Conversor de torque,Automático,,4,,Dianteira,Injeção multiponto,Natural,999 cm³,4 em linha,Epsilon,Único no cabeçote,73 mm,66 mm,Transversal,Dianteiro,"18,5 kg/cv","124,2 kg/kgfm","57,1 cv/litro",57 cv,"9,5:1",,,,"8,5 kgfm/litro","8,5 kgfm",3,1615 mm,1315 mm,1315 mm,3495 mm,2380 mm,1495 mm,1056 kg,263 litros,35 litros,109 mm,Disco sólido,Tambor,Não assistida,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,508 km,322 km,"14,5 km/l","9,2 km/l",,,5500 rpm,3100 rpm,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Atos Prime,atos-prime,atos-prime-gls-1-0-semiaut-2001,atos-prime-gls-1-0-semiaut-2001,https://www.fichacompleta.com.br/carros/hyundai/atos-prime-gls-1-0-semiaut-2001,2026-06-15T14:42:50.718234,Hyundai Atos Prime GLS 1.0 Semiaut. 2001,"15,1 s",142 km/h,Embreagem automática,Manual,,,5,Dianteira,Injeção multiponto,Natural,999 cm³,4 em linha,Epsilon,"Único no cabeçote, correia dentada",,,Transversal,Dianteiro,"14,4 kg/cv","96,5 kg/kgfm","57,1 cv/litro",57 cv a 5500 rpm,"9,5:1",,,,"8,5 kgfm/litro","8,5 kgfm a 3100 rpm",3,1615 mm,1315 mm,1315 mm,3495 mm,2380 mm,1495 mm,820 kg,263 litros,35 litros,109 mm,Disco sólido,Tambor,Não assistida,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,522 km,329 km,"14,9 km/l","9,4 km/l",,,,,73 mm,66 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Atos Prime,atos-prime,atos-prime-gls-1-0-at-2002,atos-prime-gls-1-0-at-2002,https://www.fichacompleta.com.br/carros/hyundai/atos-prime-gls-1-0-at-2002,2026-06-15T14:42:53.725435,Hyundai Atos Prime GLS 1.0 AT 2002,"15,8 s",140 km/h,,Automático,,,4,Dianteira,Injeção multiponto,Natural,999 cm³,4 em linha,Epsilon,"Único no cabeçote, correia dentada",,,Transversal,Dianteiro,"18,5 kg/cv","124,2 kg/kgfm","57,1 cv/litro",57 cv a 5500 rpm,"9,5:1",,,,"8,5 kgfm/litro","8,5 kgfm a 3100 rpm",3,1615 mm,1315 mm,1315 mm,3495 mm,2380 mm,1495 mm,1056 kg,263 litros,35 litros,109 mm,155/70 R13,Tambor,Não assistida,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,508 km,322 km,"14,5 km/l","9,2 km/l",,,,,73 mm,66 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Atos Prime,atos-prime,atos-prime-gls-1-0-at-2003,atos-prime-gls-1-0-at-2003,https://www.fichacompleta.com.br/carros/hyundai/atos-prime-gls-1-0-at-2003,2026-06-15T14:42:57.162552,Hyundai Atos Prime GLS 1.0 AT 2003,"15,8 s",140 km/h,Conversor de torque,Automático,,4,,Dianteira,Injeção multiponto,Natural,999 cm³,4 em linha,Epsilon,Único no cabeçote,73 mm,66 mm,Transversal,Dianteiro,"18,5 kg/cv","124,2 kg/kgfm","57,1 cv/litro",57 cv,"9,5:1",,,,"8,5 kgfm/litro","8,5 kgfm",3,1615 mm,1315 mm,1315 mm,3495 mm,2380 mm,1495 mm,1056 kg,263 litros,35 litros,109 mm,Disco sólido,Tambor,Não assistida,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,508 km,322 km,"14,5 km/l","9,2 km/l",,,5500 rpm,3100 rpm,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-gls-3-3-v6-2008,azera-gls-3-3-v6-2008,https://www.fichacompleta.com.br/carros/hyundai/azera-gls-3-3-v6-2008,2026-06-15T14:43:18.326129,Hyundai Azera GLS 3.3 V6 2008,"8,7 s",225 km/h,Conversor de torque,Automático,,5,5,Dianteira,Injeção multiponto,Natural,3342 cm³,6 em V,Lambda,Duplo no cabeçote,"83,8 mm",92 mm,Transversal,Dianteiro,"6,7 kg/cv","52,9 kg/kgfm","73,3 cv/litro",245 cv,"10,4:1",,6000 rpm,3500 rpm,"9,3 kgfm/litro",31 kgfm,4,1490 mm,,,4895 mm,2780 mm,1865 mm,1640 kg,469 litros,75 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,"12,5 m","12,5 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",810 km,533 km,"10,8 km/l","7,1 km/l",,,,,,,,,,,Corrente,Admissão,162 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-gls-3-3-v6-2009,azera-gls-3-3-v6-2009,https://www.fichacompleta.com.br/carros/hyundai/azera-gls-3-3-v6-2009,2026-06-15T14:43:21.476378,Hyundai Azera GLS 3.3 V6 2009,"8,7 s",225 km/h,Conversor de torque,Automático,,,5,Dianteira,Injeção multiponto,Natural,3342 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","83,8 mm",92 mm,Transversal,Dianteiro,"6,7 kg/cv","52,9 kg/kgfm","73,3 cv/litro",245 cv a 6000 rpm,"10,4:1",,,,"9,3 kgfm/litro",31 kgfm a 3500 rpm,4,1490 mm,,,4895 mm,2780 mm,1865 mm,1640 kg,469 litros,75 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,,"12,5 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",810 km,533 km,"10,8 km/l","7,1 km/l",,,,,,,,,,,,Admissão,162 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-gls-3-3-v6-2010,azera-gls-3-3-v6-2010,https://www.fichacompleta.com.br/carros/hyundai/azera-gls-3-3-v6-2010,2026-06-15T14:43:25.623816,Hyundai Azera GLS 3.3 V6 2010,"8,7 s",225 km/h,Conversor de torque,Automático,,,5,Dianteira,Injeção multiponto,Natural,3342 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","83,8 mm",92 mm,Transversal,Dianteiro,"6,7 kg/cv","52,9 kg/kgfm","73,3 cv/litro",245 cv a 6000 rpm,"10,4:1",,,,"9,3 kgfm/litro",31 kgfm a 3500 rpm,4,1490 mm,,,4895 mm,2780 mm,1865 mm,1640 kg,469 litros,75 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,,"12,5 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",810 km,533 km,"10,8 km/l","7,1 km/l",,,,,,,,,,,,Admissão,162 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-gls-3-3-v6-2011,azera-gls-3-3-v6-2011,https://www.fichacompleta.com.br/carros/hyundai/azera-gls-3-3-v6-2011,2026-06-15T14:43:28.947162,Hyundai Azera GLS 3.3 V6 2011,"8,4 s",231 km/h,Conversor de torque,Automático,,6,6,Dianteira,Injeção multiponto,Natural,3342 cm³,6 em V,Lambda,Duplo no cabeçote,"83,8 mm",92 mm,Transversal,Dianteiro,"6,2 kg/cv","52,9 kg/kgfm","79,3 cv/litro",265 cv,"10,4:1",,6000 rpm,3500 rpm,"9,3 kgfm/litro",31 kgfm,4,1490 mm,1580 mm,1565 mm,4895 mm,2780 mm,1865 mm,1640 kg,469 litros,75 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,Não informado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",833 km,593 km,"11,1 km/l","7,9 km/l",,,,,,,,,,,Corrente,Admissão,162 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2012,azera-3-0-v6-2012,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2012,2026-06-15T14:43:31.894823,Hyundai Azera 3.0 V6 2012,"8,7 s",235 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,2999 cm³,6 em V,Lambda,Duplo no cabeçote,"75,2 mm",92 mm,Transversal,Dianteiro,"6,3 kg/cv","54,9 kg/kgfm","83,4 cv/litro",250 cv,"10,6:1",,6400 rpm,4700 rpm,"9,6 kgfm/litro","28,8 kgfm",4,1470 mm,1606 mm,1607 mm,4910 mm,2845 mm,1860 mm,1581 kg,461 litros,70 litros,110 mm,Disco ventilado,Disco sólido,Hidráulica,"11,1 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",749 km,574 km,"10,7 km/l","8,2 km/l",,,,,,,"2,32 m²","0,650 m²",,,Corrente,Admissão e escape,,"0,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2013,azera-3-0-v6-2013,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2013,2026-06-15T14:43:36.002607,Hyundai Azera 3.0 V6 2013,"8,7 s",235 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,2999 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","75,2 mm",92 mm,Transversal,Dianteiro,"6,3 kg/cv","54,9 kg/kgfm","83,4 cv/litro",250 cv a 6400 rpm,"10,6:1",,,,"9,6 kgfm/litro","28,8 kgfm a 4700 rpm",4,1470 mm,1606 mm,1607 mm,4910 mm,2845 mm,1860 mm,1581 kg,461 litros,70 litros,110 mm,Disco ventilado,Disco sólido,Hidráulica,,"11,1 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",749 km,574 km,"10,7 km/l","8,2 km/l",,,,,,,"2,32 m²","0,650 m²","0,28",,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2014,azera-3-0-v6-2014,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2014,2026-06-15T14:43:38.704146,Hyundai Azera 3.0 V6 2014,"8,7 s",235 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,2999 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","75,2 mm",92 mm,Transversal,Dianteiro,"6,3 kg/cv","54,9 kg/kgfm","83,4 cv/litro",250 cv a 6400 rpm,"10,6:1",,,,"9,6 kgfm/litro","28,8 kgfm a 4700 rpm",4,1470 mm,1606 mm,1607 mm,4910 mm,2845 mm,1860 mm,1581 kg,461 litros,70 litros,110 mm,Disco ventilado,Disco sólido,Hidráulica,,"11,1 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",749 km,574 km,"10,7 km/l","8,2 km/l",,,,,,,"2,32 m²","0,650 m²","0,28",,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2015,azera-3-0-v6-2015,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2015,2026-06-15T14:43:42.328034,Hyundai Azera 3.0 V6 2015,"8,7 s",235 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,2999 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","75,2 mm",92 mm,Transversal,Dianteiro,"6,3 kg/cv","54,9 kg/kgfm","83,4 cv/litro",250 cv a 6400 rpm,"10,6:1",,,,"9,6 kgfm/litro","28,8 kgfm a 4700 rpm",4,1470 mm,1606 mm,1607 mm,4920 mm,2845 mm,1860 mm,1581 kg,461 litros,70 litros,110 mm,Disco ventilado,Disco sólido,Hidráulica,,"11,1 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",749 km,574 km,"10,7 km/l","8,2 km/l",,,,,,,"2,32 m²","0,650 m²","0,28",539 kg,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2016,azera-3-0-v6-2016,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2016,2026-06-15T14:43:45.971728,Hyundai Azera 3.0 V6 2016,"8,7 s",235 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,2999 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","75,2 mm",92 mm,Transversal,Dianteiro,"6,3 kg/cv","54,9 kg/kgfm","83,4 cv/litro",250 cv a 6400 rpm,"10,6:1",,,,"9,6 kgfm/litro","28,8 kgfm a 4700 rpm",4,1470 mm,1606 mm,1607 mm,4920 mm,2845 mm,1860 mm,1581 kg,461 litros,70 litros,110 mm,Disco ventilado,Disco sólido,Hidráulica,,"11,1 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",721 km,490 km,"10,3 km/l",7 km/l,,,,,,,"2,32 m²","0,650 m²","0,28",539 kg,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2017,azera-3-0-v6-2017,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2017,2026-06-15T14:43:49.968157,Hyundai Azera 3.0 V6 2017,"8,7 s",235 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,2999 cm³,6 em V,Lambda,"Duplo no cabeçote, corrente","75,2 mm",92 mm,Transversal,Dianteiro,"6,3 kg/cv","54,9 kg/kgfm","83,4 cv/litro",250 cv a 6400 rpm,"10,6:1",,,,"9,6 kgfm/litro","28,8 kgfm a 4700 rpm",4,1470 mm,1606 mm,1607 mm,4920 mm,2845 mm,1860 mm,1581 kg,461 litros,70 litros,110 mm,Disco ventilado,Disco sólido,Hidráulica,,"11,1 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",721 km,490 km,"10,3 km/l",7 km/l,,,,,,,"2,32 m²","0,650 m²","0,28",539 kg,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Azera,azera,azera-3-0-v6-2020,azera-3-0-v6-2020,https://www.fichacompleta.com.br/carros/hyundai/azera-3-0-v6-2020,2026-06-15T14:43:54.451975,Hyundai Azera 3.0 V6 2020,"7,9 s",235 km/h,Conversor de torque,Automático,,8,,Dianteira,Injeção direta,Natural,2999 cm³,6 em V,Lambda,Duplo no cabeçote,"75,2 mm",92 mm,Transversal,Dianteiro,"6,2 kg/cv","52,3 kg/kgfm","87,0 cv/litro",261 cv,11:1,,,,"10,3 kgfm/litro",31 kgfm,4,1480 mm,1602 mm,1610 mm,4930 mm,2845 mm,1865 mm,1622 kg,446 litros,70 litros,98 mm,Disco ventilado,Disco sólido,Elétrica,"11,1 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",728 km,574 km,"10,4 km/l","8,2 km/l",,,6400 rpm,5300 rpm,,,"2,35 m²","0,658 m²",,,Corrente,Admissão e escape,150 mm,"0,28",245/40 R19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Coupe,coupe,coupe-fx-2-0-1997,coupe-fx-2-0-1997,https://www.fichacompleta.com.br/carros/hyundai/coupe-fx-2-0-1997,2026-06-15T14:44:12.204285,Hyundai Coupe FX 2.0 1997,"8,3 s",203 km/h,Embreagem monodisco a seco,Manual,,5,5,Dianteira,Injeção multiponto,Natural,1975 cm³,4 em linha,Beta,Duplo no cabeçote,"93,5 mm",82 mm,Transversal,Dianteiro,"8,7 kg/cv","64,9 kg/kgfm","69,9 cv/litro",138 cv,10:1,,6000 rpm,4800 rpm,"9,3 kgfm/litro","18,4 kgfm",4,1310 mm,,,4340 mm,2470 mm,1730 mm,1194 kg,222 litros,55 litros,103 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,Não informado,"Indep., McPherson",Mola helicoidal,"Indep., braços sobrepostos",721 km,539 km,"13,1 km/l","9,8 km/l",,,,,,,,,,,Correia dentada,Admissão,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Coupe,coupe,coupe-fx-2-0-1998,coupe-fx-2-0-1998,https://www.fichacompleta.com.br/carros/hyundai/coupe-fx-2-0-1998,2026-06-15T14:44:19.752821,Hyundai Coupe FX 2.0 1998,"8,3 s",203 km/h,Embreagem monodisco a seco,Manual,,,5,Dianteira,Injeção multiponto,Natural,1975 cm³,4 em linha,Beta,"Duplo no cabeçote, correia dentada",,,Transversal,Dianteiro,"8,7 kg/cv","64,9 kg/kgfm","69,9 cv/litro",138 cv a 6000 rpm,10:1,,,,"9,3 kgfm/litro","18,4 kgfm a 4800 rpm",4,1310 mm,,,4340 mm,2470 mm,1730 mm,1194 kg,222 litros,55 litros,103 mm,Disco ventilado,Disco sólido,Hidráulica,,Não informado,"Independente, McPherson",Mola helicoidal,"Independente, braços sobrepostos",721 km,539 km,"13,1 km/l","9,8 km/l",,,,,"93,5 mm",82 mm,,,,,,Admissão,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Coupe,coupe,coupe-fx-2-0-2000,coupe-fx-2-0-2000,https://www.fichacompleta.com.br/carros/hyundai/coupe-fx-2-0-2000,2026-06-15T14:44:24.687170,Hyundai Coupe FX 2.0 2000,"8,6 s",200 km/h,,Manual,,,5,Dianteira,Injeção multiponto,Natural,1975 cm³,4 em linha,Beta,Duplo no cabeçote,,,Transversal,Dianteiro,"9,0 kg/cv","67,2 kg/kgfm","70,4 cv/litro",139 cv a 6000 rpm,"10,3:1",,,,"9,4 kgfm/litro","18,6 kgfm a 4900 rpm",4,1303 mm,,,4345 mm,2475 mm,1730 mm,1250 kg,360 litros,55 litros,103 mm,205/50 R15,Disco sólido,Hidráulica,,10 m,"Independente, McPherson",Mola helicoidal,"Independente, braços sobrepostos",594 km,363 km,"10,8 km/l","6,6 km/l",,,,,"93,5 mm",82 mm,,,,,,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Coupe,coupe,coupe-fx-2-0-2001,coupe-fx-2-0-2001,https://www.fichacompleta.com.br/carros/hyundai/coupe-fx-2-0-2001,2026-06-15T14:44:29.329269,Hyundai Coupe FX 2.0 2001,"8,6 s",200 km/h,Embreagem monodisco a seco,Manual,,5,5,Dianteira,Injeção multiponto,Natural,1975 cm³,4 em linha,Beta,Duplo no cabeçote,"93,5 mm",82 mm,Transversal,Dianteiro,"9,0 kg/cv","67,2 kg/kgfm","70,4 cv/litro",139 cv,"10,3:1",,6000 rpm,4900 rpm,"9,4 kgfm/litro","18,6 kgfm",4,1303 mm,,,4345 mm,2475 mm,1730 mm,1250 kg,360 litros,55 litros,103 mm,Disco ventilado,Disco sólido,Hidráulica,10 m,10 m,"Indep., McPherson",Mola helicoidal,"Indep., braços sobrepostos",594 km,363 km,"10,8 km/l","6,6 km/l",,,,,,,,,,,Correia dentada,Admissão,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Coupe,coupe,coupe-fx-2-7-v6-2002,coupe-fx-2-7-v6-2002,https://www.fichacompleta.com.br/carros/hyundai/coupe-fx-2-7-v6-2002,2026-06-15T14:44:32.458986,Hyundai Coupe FX 2.7 V6 2002,"9,9 s",204 km/h,,Automático,,,4,Dianteira,Injeção multiponto,Natural,2657 cm³,6 em V,Delta,Duplo no cabeçote,,,Transversal,Dianteiro,"7,9 kg/cv","52,6 kg/kgfm","62,9 cv/litro",167 cv a 6000 rpm,"10,1:1",,,,"9,4 kgfm/litro",25 kgfm a 4000 rpm,4,1330 mm,,,4395 mm,2530 mm,1760 mm,1315 kg,420 litros,55 litros,97 mm,215/45 R15,Disco sólido,Hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, braços sobrepostos",611 km,314 km,"11,1 km/l","5,7 km/l",,,,,75 mm,"86,7 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Coupe,coupe,coupe-fx-2-7-v6-2003,coupe-fx-2-7-v6-2003,https://www.fichacompleta.com.br/carros/hyundai/coupe-fx-2-7-v6-2003,2026-06-15T14:44:35.125562,Hyundai Coupe FX 2.7 V6 2003,"9,9 s",204 km/h,Conversor de torque,Automático,,4,,Dianteira,Injeção multiponto,Natural,2657 cm³,6 em V,Delta,Duplo no cabeçote,75 mm,"86,7 mm",Transversal,Dianteiro,"7,9 kg/cv","52,6 kg/kgfm","62,9 cv/litro",167 cv,"10,1:1",,6000 rpm,4000 rpm,"9,4 kgfm/litro",25 kgfm,4,1330 mm,,,4395 mm,2530 mm,1760 mm,1315 kg,420 litros,55 litros,97 mm,Disco ventilado,Disco sólido,Hidráulica,"10,9 m",,"Indep., McPherson",Mola helicoidal,"Indep., braços sobrepostos",611 km,314 km,"11,1 km/l","5,7 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-attitude-1-6-2017,creta-attitude-1-6-2017,https://www.fichacompleta.com.br/carros/hyundai/creta-attitude-1-6-2017,2026-06-15T14:44:54.711878,Hyundai Creta Attitude 1.6 2017,"11,9 s",172 km/h,Embreagem monodisco a seco,Manual,,,6,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,"Duplo no cabeçote, corrente","85,4 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","78,5 kg/kgfm","81,7 cv/litro",130 cv (A) 123 cv (G) a 6000 rpm,11:1,,,,"10,4 kgfm/litro","16,5 kgfm (A) 16 kgfm (G) a 4500 rpm",4,1635 mm,,,4270 mm,2590 mm,1780 mm,1296 kg,431 litros,55 litros,133 mm,Disco ventilado,Tambor,Elétrica,,"10,6 m","Independente, McPherson",Mola helicoidal,Eixo de torção,644 km,572 km,"11,7 km/l","10,4 km/l",,,,,,,,,,461 kg,,Admissão e escape,190 mm,,155/90 R16,Mecânicos,21 graus,28 graus,451 km,418 km,"8,2 km/l","7,6 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-attitude-1-6-at-pcd-2017,creta-attitude-1-6-at-pcd-2017,https://www.fichacompleta.com.br/carros/hyundai/creta-attitude-1-6-at-pcd-2017,2026-06-15T14:44:59.482339,Hyundai Creta Attitude 1.6 AT [PCD] 2017,12 s,172 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"10,5 kg/cv","82,4 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1635 mm,,,4270 mm,2590 mm,1780 mm,1359 kg,431 litros,55 litros,133 mm,Disco ventilado,Tambor,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,622 km,556 km,"11,3 km/l","10,1 km/l",,,6000 rpm,4500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,21 graus,28 graus,451 km,391 km,"8,2 km/l","7,1 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-prestige-2-0-at-2017,creta-prestige-2-0-at-2017,https://www.fichacompleta.com.br/carros/hyundai/creta-prestige-2-0-at-2017,2026-06-15T14:45:04.428686,Hyundai Creta Prestige 2.0 AT 2017,"9,7 s",188 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,4 kg/cv","68,2 kg/kgfm","83,0 cv/litro",166 cv (A) 156 cv (G) a 6200 rpm,"12,1:1",6500 rpm,,,"10,3 kgfm/litro","20,5 kgfm (A) 19,1 kgfm (G) a 4700 rpm",4,1635 mm,,,4270 mm,2590 mm,1780 mm,1399 kg,431 litros,55 litros,129 mm,Disco ventilado,Tambor,Elétrica,,"10,6 m","Independente, McPherson",Mola helicoidal,Eixo de torção,627 km,550 km,"11,4 km/l",10 km/l,,,,,,,,,,415 kg,,Admissão e escape,190 mm,,155/90 R16,Hidráulicos,21 graus,28 graus,451 km,380 km,"8,2 km/l","6,9 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
