marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__tuchos,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__tracao,geral__altura,geral__altura_minima_do_solo,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__tanque_de_combustivel,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__dianteiros,geral__traseiros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__quantidade_de_marchas,geral__portamalas,geral__diametro_minimo_de_giro,geral__altura_do_flanco,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__rotacao_maxima,geral__torque_maximo_a,geral__torque_maximo_g,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia,geral__torque,geral__reboque_com_freio,geral__reboque_sem_freio,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rampa_maxima,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__cilindrada_unitaria,geral__deslocamento,geral__estepe,geral__autonomia,geral__capacidade_da_bateria,geral__variacao_do_comando,geral__viscosidade_do_oleo,geral__frenagem_1000_kmh,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_combinada,geral__torque_combinado,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima
chevrolet,Spin,spin,spin-lt-1-8-2026,spin-lt-1-8-2026,https://www.fichacompleta.com.br/carros/chevrolet/spin-lt-1-8-2026,2026-06-14T23:10:47.558503,Chevrolet Spin LT 1.8 2026,"10,2 s",170 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,Família I,Único no cabeçote,"88,2 mm","80,5 mm",Transversal,Dianteiro,"11,04 kg/cv","69,2 kg/kgfm","61,8 cv/litro",,"12,3:1",5200 rpm,2600 rpm,"9,9 kgfm/litro",,,2,Embreagem monodisco a seco,Manual,F17-6 CR,6,Dianteira,1698 mm,173 mm,,,,525 kg,4420 mm,2620 mm,1768 mm,1225 kg,53 litros,Elétrica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,456 km,408 km,"8,6 km/l","7,7 km/l",,,,710 litros,,127 mm,,,11 cv,106 cv,6300 rpm,"17,7 kgfm","16,8 kgfm","2,55 m²","0,816 m²","0,32",,663 km,583 km,"12,5 km/l",11 km/l,,,,,,,,,"16,3 graus","24,4 graus",,,,,,,449 cm³,1796 cm³,115/70 R16,,,,0W-20 ³,,,,,,,,,,,,
chevrolet,Spin,spin,spin-lt-1-8-at-2026,spin-lt-1-8-at-2026,https://www.fichacompleta.com.br/carros/chevrolet/spin-lt-1-8-at-2026,2026-06-14T23:10:50.661057,Chevrolet Spin LT 1.8 AT 2026,11 s,170 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,Família I,Único no cabeçote,"88,2 mm","80,5 mm",Transversal,Dianteiro,"11,27 kg/cv","70,7 kg/kgfm","61,8 cv/litro",,"12,3:1",5200 rpm,2600 rpm,"9,9 kgfm/litro",,,2,Conversor de torque,Automático,GF6,6,Dianteira,1699 mm,173 mm,,,,525 kg,4420 mm,2620 mm,1768 mm,1251 kg,53 litros,Elétrica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,493 km,392 km,"9,3 km/l","7,4 km/l",,,,710 litros,,127 mm,,,11 cv,106 cv,6300 rpm,"17,7 kgfm","16,8 kgfm","2,55 m²","0,816 m²","0,32",,710 km,557 km,"13,4 km/l","10,5 km/l",,,,,,,,,"16,3 graus","24,4 graus",,,,,,,449 cm³,1796 cm³,115/70 R16,,,,0W-20 ³,,,,,,,,,,,,
chevrolet,Spin,spin,spin-ltz-1-8-at-2026,spin-ltz-1-8-at-2026,https://www.fichacompleta.com.br/carros/chevrolet/spin-ltz-1-8-at-2026,2026-06-14T23:10:55.089056,Chevrolet Spin LTZ 1.8 AT 2026,11 s,170 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,Família I,Único no cabeçote,"88,2 mm","80,5 mm",Transversal,Dianteiro,"11,64 kg/cv","73,0 kg/kgfm","61,8 cv/litro",,"12,3:1",5200 rpm,2600 rpm,"9,9 kgfm/litro",,,2,Conversor de torque,Automático,GF6,6,Dianteira,1699 mm,170 mm,,,,515 kg,4420 mm,2620 mm,1768 mm,1292 kg,53 litros,Elétrica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,493 km,392 km,"9,3 km/l","7,4 km/l",,,,,,123 mm,,,11 cv,106 cv,6300 rpm,"17,7 kgfm","16,8 kgfm","2,55 m²","0,842 m²","0,33",,710 km,557 km,"13,4 km/l","10,5 km/l",,,,,,,,,"16,6 graus","24,4 graus",,,,,,,449 cm³,1796 cm³,115/70 R16,,,,0W-20 ³,,,,,,,,,553 litros,162 litros,,
chevrolet,Spin,spin,spin-premier-1-8-at-2026,spin-premier-1-8-at-2026,https://www.fichacompleta.com.br/carros/chevrolet/spin-premier-1-8-at-2026,2026-06-14T23:10:59.017278,Chevrolet Spin Premier 1.8 AT 2026,11 s,170 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,Família I,Único no cabeçote,"88,2 mm","80,5 mm",Transversal,Dianteiro,"11,64 kg/cv","73,0 kg/kgfm","61,8 cv/litro",,"12,3:1",5200 rpm,2600 rpm,"9,9 kgfm/litro",,,2,Conversor de torque,Automático,GF6,6,Dianteira,1699 mm,170 mm,,,,515 kg,4420 mm,2620 mm,1768 mm,1292 kg,53 litros,Elétrica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,493 km,392 km,"9,3 km/l","7,4 km/l",,,,,,123 mm,,,11 cv,106 cv,6300 rpm,"17,7 kgfm","16,8 kgfm","2,55 m²","0,842 m²","0,33",,710 km,557 km,"13,4 km/l","10,5 km/l",,,,,,,,,"16,6 graus","24,4 graus",,,,,,,449 cm³,1796 cm³,115/70 R16,,,,0W-20 ³,,,,,,,,,553 litros,162 litros,,
chevrolet,Suburban,suburban,suburban-ltz-5-3-v8-2016,suburban-ltz-5-3-v8-2016,https://www.fichacompleta.com.br/carros/chevrolet/suburban-ltz-5-3-v8-2016,2026-06-14T23:11:17.536516,Chevrolet Suburban LTZ 5.3 V8 2016,"7,1 s",180 km/h,,Injeção direta,Natural,5328 cm³,8 em V,,Único no cabeçote,92 mm,96 mm,Longitudinal,Dianteiro,"6,7 kg/cv","44,7 kg/kgfm","72,3 cv/litro",385 cv 360 cv (G) a 5600 rpm,11:1,,,"10,8 kgfm/litro","57,5 kgfm 52,9 kgfm (G) a 4100 rpm",,2,Conversor de torque,Automático,,,Traseira,1889 mm,201 mm,1745 mm,1744 mm,,763 kg,5699 mm,3302 mm,2044 mm,2569 kg,117 litros,Elétrica,,"Independente, braços sobrepostos",Mola helicoidal,Eixo rígido,Disco ventilado,Disco ventilado,,,,,,,6,,"13,1 m",151 mm,,,,,5800 rpm,,,"3,28 m²","1,378 m²",,"0,42",608 km,398 km,"5,2 km/l","3,4 km/l",,,3765 kg,,,,,,"15,5 graus","21,1 graus",,,,,,,,,,,,Admissão,,,,,,,,600 litros,200 litros,,,,
chevrolet,Suburban,suburban,suburban-high-country-6-2-v8-2025,suburban-high-country-6-2-v8-2025,https://www.fichacompleta.com.br/carros/chevrolet/suburban-high-country-6-2-v8-2025,2026-06-14T23:11:20.998833,Chevrolet Suburban High Country 6.2 V8 2025,"6,1 s",200 km/h,Corrente,Injeção direta,Natural,,8 em V,L86,Único no cabeçote,92 mm,"103,25 mm",Longitudinal,Dianteiro,"6,24 kg/cv","41,8 kg/kgfm","69,1 cv/litro",426 cv,"10,5:1",5600 rpm,4100 rpm,"10,3 kgfm/litro","63,6 kgfm",Hidráulicos,2,Conversor de torque,Automático,10L80,10,Traseira,1923 mm,,1740 mm,1735 mm,,,5733 mm,3406 mm,2060 mm,2657 kg,106 litros,Elétrica,"13,2 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",Disco ventilado,Disco ventilado,,,,,,,,900 litros,,138 mm,,,,,6000 rpm,,,,,,,700 km,424 km,"6,6 km/l",4 km/l,,,3629 kg,,,,,,,,,,,,,,770 cm³,6162 cm³,265/70 R17,,,Admissão,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-3-0-1993,suprema-cd-3-0-1993,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-3-0-1993,2026-06-14T23:11:37.917194,Chevrolet Suprema CD 3.0 1993,"10,8 s",205 km/h,,Injeção multiponto,Natural,2968 cm³,6 em linha,C30NE,Único no cabeçote,"69,8 mm",95 mm,Longitudinal,Dianteiro,"9,2 kg/cv","64,5 kg/kgfm","55,6 cv/litro",165 cv a 5800 rpm,"9,2:1",,,"7,9 kgfm/litro","23,4 kgfm a 4200 rpm",,2,Embreagem monodisco a seco,Manual,,,Traseira,1454 mm,,1462 mm,1478 mm,,540 kg,4768 mm,2730 mm,1760 mm,1510 kg,75 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",Disco ventilado,Disco sólido,,,,,,,5,540 litros,"10,1 m",127 mm,,,,,,,,"2,18 m²","0,698 m²",,"0,32",735 km,480 km,"9,8 km/l","6,4 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-3-0-at-1993,suprema-cd-3-0-at-1993,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-3-0-at-1993,2026-06-14T23:11:41.892622,Chevrolet Suprema CD 3.0 AT 1993,"13,1 s",193 km/h,,Injeção multiponto,Natural,2068 cm³,6 em linha,C30NE,Único no cabeçote,"69,8 mm",95 mm,Longitudinal,Dianteiro,"9,3 kg/cv","65,4 kg/kgfm","55,6 cv/litro",165 cv,"9,2:1",,,"7,9 kgfm/litro","23,4 kgfm",,2,Conversor de torque,Automático,,4,Traseira,1454 mm,,1462 mm,1478 mm,,613 kg,4768 mm,2730 mm,1760 mm,1530 kg,75 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semi-arrastado",Disco ventilado,Disco sólido,,,,,5800 rpm,4200 rpm,4,540 litros,"10,1 m",127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32","0,32",765 km,488 km,"10,2 km/l","6,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gls-2-0-1993,suprema-gls-2-0-1993,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gls-2-0-1993,2026-06-14T23:11:45.695120,Chevrolet Suprema GLS 2.0 1993,"13,4 s",189 km/h,Correia dentada,Injeção multiponto,Natural,1998 cm³,4 em linha,GM Família II,Único no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"12,3 kg/cv","82,4 kg/kgfm","58,1 cv/litro",116 cv,"9,2:1",5200 rpm,2800 rpm,"8,7 kgfm/litro","17,3 kgfm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,5,Traseira,1454 mm,,1462 mm,1476 mm,,520 kg,4768 mm,2730 mm,1760 mm,1425 kg,70 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,,,,540 litros,,127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,826 km,532 km,"11,8 km/l","7,6 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-3-0-1994,suprema-cd-3-0-1994,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-3-0-1994,2026-06-14T23:11:48.346388,Chevrolet Suprema CD 3.0 1994,"10,8 s",205 km/h,,Injeção multiponto,Natural,2068 cm³,6 em linha,C30NE,Único no cabeçote,"69,8 mm",95 mm,Longitudinal,Dianteiro,"9,2 kg/cv","64,5 kg/kgfm","55,6 cv/litro",165 cv,"9,2:1",,,"7,9 kgfm/litro","23,4 kgfm",,2,Embreagem monodisco a seco,Manual,,5,Traseira,1454 mm,,1462 mm,1478 mm,,540 kg,4768 mm,2730 mm,1760 mm,1510 kg,75 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,5800 rpm,4200 rpm,,540 litros,,127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,735 km,480 km,"9,8 km/l","6,4 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-3-0-at-1994,suprema-cd-3-0-at-1994,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-3-0-at-1994,2026-06-14T23:11:50.836413,Chevrolet Suprema CD 3.0 AT 1994,"13,1 s",193 km/h,,Injeção multiponto,Natural,2068 cm³,6 em linha,C30NE,Único no cabeçote,"69,8 mm",95 mm,Longitudinal,Dianteiro,"9,3 kg/cv","65,4 kg/kgfm","55,6 cv/litro",165 cv,"9,2:1",,,"7,9 kgfm/litro","23,4 kgfm",,2,Conversor de torque,Automático,,4,Traseira,1454 mm,,1462 mm,1478 mm,,613 kg,4768 mm,2730 mm,1760 mm,1530 kg,75 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,5800 rpm,4200 rpm,,540 litros,,127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,765 km,488 km,"10,2 km/l","6,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-diamond-3-0-1994,suprema-diamond-3-0-1994,https://www.fichacompleta.com.br/carros/chevrolet/suprema-diamond-3-0-1994,2026-06-14T23:11:55.262876,Chevrolet Suprema Diamond 3.0 1994,"10,8 s",205 km/h,,Injeção multiponto,Natural,2068 cm³,6 em linha,C30NE,Único no cabeçote,"69,8 mm",95 mm,Longitudinal,Dianteiro,"9,2 kg/cv","64,5 kg/kgfm","55,6 cv/litro",165 cv,"9,2:1",5800 rpm,4200 rpm,"7,9 kgfm/litro","23,4 kgfm",,2,Embreagem monodisco a seco,Manual,,5,Traseira,1454 mm,,1462 mm,1478 mm,,540 kg,4768 mm,2730 mm,1760 mm,1510 kg,75 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,,,,540 litros,,127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,735 km,480 km,"9,8 km/l","6,4 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gl-2-0-1994,suprema-gl-2-0-1994,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gl-2-0-1994,2026-06-14T23:12:00.100580,Chevrolet Suprema GL 2.0 1994,"12,3 s",187 km/h,,Injeção multiponto,Natural,1998 cm³,4 em linha,GM Família II,"Único no cabeçote, correia dentada",86 mm,86 mm,Longitudinal,Dianteiro,"11,0 kg/cv","76,6 kg/kgfm","65,1 cv/litro",130 cv a 5400 rpm,12:1,,,"9,3 kgfm/litro","18,6 kgfm a 4000 rpm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,,Traseira,1454 mm,,1462 mm,1476 mm,,520 kg,4768 mm,2730 mm,1760 mm,1425 kg,70 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",Disco ventilado,Disco sólido,630 km,392 km,9 km/l,"5,6 km/l",,,5,540 litros,"10,1 m",127 mm,,,,,,,,"2,18 m²","0,698 m²",,"0,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gls-2-0-1994,suprema-gls-2-0-1994,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gls-2-0-1994,2026-06-14T23:12:03.716363,Chevrolet Suprema GLS 2.0 1994,"13,4 s",189 km/h,Correia dentada,Injeção multiponto,Natural,1998 cm³,4 em linha,GM Família II,Único no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"12,3 kg/cv","82,4 kg/kgfm","58,1 cv/litro",,"9,2:1",,,"8,7 kgfm/litro",,Hidráulicos,2,Embreagem monodisco a seco,Manual,,5,Traseira,1454 mm,,1462 mm,1476 mm,,520 kg,4768 mm,2730 mm,1760 mm,1425 kg,70 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,5200 rpm,2800 rpm,,540 litros,,127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,826 km,532 km,"11,8 km/l","7,6 km/l",116 cv,"17,3 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-4-1-1995,suprema-cd-4-1-1995,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-4-1-1995,2026-06-14T23:12:08.318590,Chevrolet Suprema CD 4.1 1995,"9,6 s",215 km/h,,Injeção multiponto,Natural,4093 cm³,6 em linha,Powertech C41GE,"no bloco, engrenagens","89,7 mm","98,4 mm",Longitudinal,Dianteiro,"9,1 kg/cv","52,6 kg/kgfm","41,0 cv/litro",168 cv a 4500 rpm,"8,5:1",,,"7,1 kgfm/litro","29,1 kgfm a 3500 rpm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,,Traseira,1454 mm,156 mm,1462 mm,1476 mm,,525 kg,4768 mm,2730 mm,1760 mm,1530 kg,70 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",Disco ventilado,Disco sólido,,,,,,,5,540 litros,"10,1 m",123 mm,,,,,,,,"2,18 m²","0,698 m²",,"0,32",679 km,420 km,"9,7 km/l",6 km/l,,,1800 kg,740 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-4-1-at-1995,suprema-cd-4-1-at-1995,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-4-1-at-1995,2026-06-14T23:12:12.662325,Chevrolet Suprema CD 4.1 AT 1995,11 s,205 km/h,Engrenagens,Injeção multiponto,Natural,4093 cm³,6 em linha,Powertech C41GE,Único no bloco,"89,7 mm","98,4 mm",Longitudinal,Dianteiro,"9,3 kg/cv","54,0 kg/kgfm","41,0 cv/litro",168 cv,"8,5:1",4500 rpm,3500 rpm,"7,1 kgfm/litro","29,1 kgfm",Hidráulicos,2,Conversor de torque,Automático,,4,Traseira,1454 mm,156 mm,1462 mm,1476 mm,,540 kg,4768 mm,2730 mm,1760 mm,1570 kg,70 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,,,,540 litros,,123 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,665 km,420 km,"9,5 km/l",6 km/l,,,1800 kg,740 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gl-2-0-1995,suprema-gl-2-0-1995,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gl-2-0-1995,2026-06-14T23:12:15.763785,Chevrolet Suprema GL 2.0 1995,"12,3 s",187 km/h,,Injeção multiponto,Natural,1998 cm³,4 em linha,GM Família II,"Único no cabeçote, correia dentada",86 mm,86 mm,Longitudinal,Dianteiro,"11,0 kg/cv","76,6 kg/kgfm","65,1 cv/litro",130 cv a 5400 rpm,12:1,,,"9,3 kgfm/litro","18,6 kgfm a 4000 rpm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,,Traseira,1454 mm,,1462 mm,1476 mm,,520 kg,4768 mm,2730 mm,1760 mm,1425 kg,70 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",Disco ventilado,Disco sólido,630 km,392 km,9 km/l,"5,6 km/l",,,5,540 litros,"10,1 m",127 mm,,,,,,,,"2,18 m²","0,698 m²",,"0,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gls-2-2-1995,suprema-gls-2-2-1995,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gls-2-2-1995,2026-06-14T23:12:20.326930,Chevrolet Suprema GLS 2.2 1995,13 s,178 km/h,Correia dentada,Injeção multiponto,Natural,2198 cm³,4 em linha,GM Família II,Único no cabeçote,"94,6 mm",86 mm,Longitudinal,Dianteiro,"12,3 kg/cv","70,9 kg/kgfm","52,8 cv/litro",116 cv,"9,2:1",,,"9,1 kgfm/litro","20,1 kgfm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,5,Traseira,1454 mm,,1462 mm,1476 mm,,520 kg,4768 mm,2730 mm,1760 mm,1425 kg,70 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semi-arrastado",Disco ventilado,Disco sólido,,,,,5200 rpm,2800 rpm,5,540 litros,"10,1 m",127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32","0,32",812 km,574 km,"11,6 km/l","8,2 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gls-4-1-1995,suprema-gls-4-1-1995,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gls-4-1-1995,2026-06-14T23:12:24.263512,Chevrolet Suprema GLS 4.1 1995,"9,6 s",215 km/h,,Injeção multiponto,Natural,4093 cm³,6 em linha,Powertech C41GE,"no bloco, engrenagens",,,Longitudinal,Dianteiro,"9,1 kg/cv","52,6 kg/kgfm","41,0 cv/litro",168 cv a 4500 rpm,"8,5:1",,,"7,1 kgfm/litro","29,1 kgfm a 3500 rpm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,,Traseira,1454 mm,156 mm,1462 mm,1476 mm,,525 kg,4768 mm,2730 mm,1760 mm,1530 kg,70 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",Disco ventilado,Disco sólido,,,,,,,5,540 litros,"10,1 m",123 mm,"89,7 mm","98,4 mm",,,,,,"2,18 m²","0,698 m²",,"0,32",679 km,420 km,"9,7 km/l",6 km/l,,,1800 kg,740 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-4-1-1996,suprema-cd-4-1-1996,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-4-1-1996,2026-06-14T23:12:28.135019,Chevrolet Suprema CD 4.1 1996,"9,6 s",215 km/h,,Injeção multiponto,Natural,4093 cm³,6 em linha,Powertech C41GE,"no bloco, engrenagens",,,Longitudinal,Dianteiro,"9,1 kg/cv","52,6 kg/kgfm","41,0 cv/litro",168 cv a 4500 rpm,"8,5:1",,,"7,1 kgfm/litro","29,1 kgfm a 3500 rpm",Hidráulicos,2,,Manual,,,Traseira,1454 mm,,1462 mm,1476 mm,,525 kg,4768 mm,2730 mm,1760 mm,1530 kg,70 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,"Independente, braço semi-arrastado",205/60 R15,Disco sólido,,,,,,,5,540 litros,"10,1 m",123 mm,"89,7 mm","98,4 mm",,,,,,"2,18 m²",,,"0,32",679 km,420 km,"9,7 km/l",6 km/l,,,1800 kg,740 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-cd-4-1-at-1996,suprema-cd-4-1-at-1996,https://www.fichacompleta.com.br/carros/chevrolet/suprema-cd-4-1-at-1996,2026-06-14T23:12:32.305933,Chevrolet Suprema CD 4.1 AT 1996,11 s,205 km/h,Engrenagens,Injeção multiponto,Natural,4093 cm³,6 em linha,Powertech C41GE,Único no bloco,"89,7 mm","98,4 mm",Longitudinal,Dianteiro,"9,3 kg/cv","54,0 kg/kgfm","41,0 cv/litro",168 cv,"8,5:1",,,"7,1 kgfm/litro","29,1 kgfm",Hidráulicos,2,Conversor de torque,Automático,,4,Traseira,1454 mm,156 mm,1462 mm,1476 mm,,540 kg,4768 mm,2730 mm,1760 mm,1570 kg,70 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,4500 rpm,3500 rpm,,540 litros,,123 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,665 km,420 km,"9,5 km/l",6 km/l,,,1800 kg,740 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Suprema,suprema,suprema-gls-2-2-1996,suprema-gls-2-2-1996,https://www.fichacompleta.com.br/carros/chevrolet/suprema-gls-2-2-1996,2026-06-14T23:12:36.473728,Chevrolet Suprema GLS 2.2 1996,13 s,178 km/h,Correia dentada,Injeção multiponto,Natural,2198 cm³,4 em linha,GM Família II,Único no cabeçote,"94,6 mm",86 mm,Longitudinal,Dianteiro,"12,3 kg/cv","70,9 kg/kgfm","52,8 cv/litro",116 cv,"9,2:1",5200 rpm,2800 rpm,"9,1 kgfm/litro","20,1 kgfm",Hidráulicos,2,Embreagem monodisco a seco,Manual,,5,Traseira,1454 mm,,1462 mm,1476 mm,,520 kg,4768 mm,2730 mm,1760 mm,1425 kg,70 litros,Hidráulica,"10,1 m","Indep., McPherson",Mola helicoidal,"Indep., braço semiarrastado",Disco ventilado,Disco sólido,,,,,,,,540 litros,,127 mm,,,,,,,,"2,18 m²","0,698 m²","0,32",,812 km,574 km,"11,6 km/l","8,2 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chevrolet,Tigra,tigra,tigra-1-6-16v-1998,tigra-1-6-16v-1998,https://www.fichacompleta.com.br/carros/chevrolet/tigra-1-6-16v-1998,2026-06-14T23:13:07.958068,Chevrolet Tigra 1.6 16V 1998,"10,4 s",195 km/h,Correia dentada,Injeção multiponto,Natural,1598 cm³,4 em linha,Ecotec X16XE,Duplo no cabeçote,"81,5 mm",79 mm,Transversal,Dianteiro,"10,4 kg/cv","70,5 kg/kgfm","62,6 cv/litro",100 cv,"9,8:1",,,"9,2 kgfm/litro","14,7 kgfm",,4,Embreagem monodisco a seco,Manual,F15-5 CR,5,Dianteira,1330 mm,,,,,,3920 mm,2440 mm,1590 mm,1037 kg,46 litros,Hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,,,,,6000 rpm,4000 rpm,5,215 litros,Não informado,111 mm,,,,,6500 rpm,,,,,,,690 km,520 km,15 km/l,"11,3 km/l",,,,,,,,,,,,,,,,,,,185/60 R14,,,,,,,,,,,,,,,,
