marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__regime_potencia_max,geral__regime_torque_max,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__variacao_do_comando,geral__reboque_com_freio,geral__reboque_sem_freio,geral__coeficiente_de_arrasto_cx,geral__cilindrada_unitaria,geral__deslocamento,geral__estepe,geral__rotacao_maxima,geral__capacidade_da_bateria,geral__potencia_combinada,geral__torque_combinado,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__angulo_de_entrada,geral__angulo_de_saida,geral__pesopotencia_sistema,geral__tuchos,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__frenagem_1000_kmh,geral__portamalas_5_lugares,geral__portamalas_6_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_6_lugares,geral__codigo_do_cambio,geral__angulo_central
honda,Fit,fit,fit-exl-1-5-at-2013,fit-exl-1-5-at-2013,https://www.fichacompleta.com.br/carros/honda/fit-exl-1-5-at-2013,2026-06-14T17:54:51.060524,Honda Fit EXL 1.5 AT 2013,"13,5 s",172 km/h,Corrente,Injeção multiponto,Natural,1496 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"10,0 kg/cv","78,4 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"10,4:1",6000 rpm,4800 rpm,"9,9 kgfm/litro","14,8 kgfm (A) 14,8 kgfm (G) a 4800 rpm",4,Conversor de torque,Automático,5,5,Dianteira,1535 mm,1474 mm,1459 mm,370 kg,3900 mm,2500 mm,1695 mm,1160 kg,384 litros,47 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,Não informado,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,573 km,494 km,"12,2 km/l","10,5 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,385 km,320 km,"8,2 km/l","6,8 km/l",116 cv,115 cv,"14,8 kgfm","14,8 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-lx-1-4-16v-2013,fit-lx-1-4-16v-2013,https://www.fichacompleta.com.br/carros/honda/fit-lx-1-4-16v-2013,2026-06-14T17:54:54.768643,Honda Fit LX 1.4 16V 2013,13 s,177 km/h,,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,"Único no cabeçote, corrente",80 mm,73 mm,Transversal,Dianteiro,"10,9 kg/cv","84,3 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",,,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Embreagem monodisco a seco,Manual,,5,Dianteira,1535 mm,1474 mm,1459 mm,374 kg,3900 mm,2500 mm,1695 mm,1096 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,625 km,555 km,"13,3 km/l","11,8 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,432 km,381 km,"9,2 km/l","8,1 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-lx-1-4-16v-at-2013,fit-lx-1-4-16v-at-2013,https://www.fichacompleta.com.br/carros/honda/fit-lx-1-4-16v-at-2013,2026-06-14T17:54:59.046140,Honda Fit LX 1.4 16V AT 2013,"15,3 s",170 km/h,Corrente,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,Único no cabeçote,80 mm,73 mm,Transversal,Dianteiro,"11,2 kg/cv","86,9 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",6000 rpm,4800 rpm,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Conversor de torque,Automático,5,5,Dianteira,1535 mm,1474 mm,1459 mm,370 kg,3900 mm,2500 mm,1695 mm,1130 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,Não informado,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,588 km,517 km,"12,5 km/l",11 km/l,,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,400 km,310 km,"8,5 km/l","6,6 km/l",101 cv,100 cv,13 kgfm,13 kgfm,,,,,,,,,,,,
honda,Fit,fit,fit-twist-1-5-2013,fit-twist-1-5-2013,https://www.fichacompleta.com.br/carros/honda/fit-twist-1-5-2013,2026-06-14T17:55:03.237601,Honda Fit Twist 1.5 2013,"12,5 s",170 km/h,Corrente,Injeção multiponto,Natural,1496 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,9 kg/cv","77,5 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"10,4:1",6000 rpm,4800 rpm,"9,9 kgfm/litro","14,8 kgfm (A) 14,8 kgfm (G) a 4800 rpm",4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1570 mm,1474 mm,1459 mm,383 kg,3930 mm,2500 mm,1715 mm,1147 kg,384 litros,47 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,Não informado,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,573 km,531 km,"12,2 km/l","11,3 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,400 km,357 km,"8,5 km/l","7,6 km/l",116 cv,115 cv,"14,8 kgfm","14,8 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-twist-1-5-at-2013,fit-twist-1-5-at-2013,https://www.fichacompleta.com.br/carros/honda/fit-twist-1-5-at-2013,2026-06-14T17:55:06.869032,Honda Fit Twist 1.5 AT 2013,"13,5 s",172 km/h,,Injeção multiponto,Natural,1496 cm³,4 em linha,L15A,"Único no cabeçote, corrente","89,4 mm",73 mm,Transversal,Dianteiro,"10,0 kg/cv","78,4 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"10,4:1",,,"9,9 kgfm/litro","14,8 kgfm (A) 14,8 kgfm (G) a 4800 rpm",4,Conversor de torque,Automático,,5,Dianteira,1570 mm,1474 mm,1459 mm,370 kg,3930 mm,2500 mm,1715 mm,1160 kg,384 litros,47 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,573 km,494 km,"12,2 km/l","10,5 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,385 km,320 km,"8,2 km/l","6,8 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-cx-1-4-2014,fit-cx-1-4-2014,https://www.fichacompleta.com.br/carros/honda/fit-cx-1-4-2014,2026-06-14T17:55:09.324410,Honda Fit CX 1.4 2014,13 s,177 km/h,Corrente,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,Único no cabeçote,80 mm,73 mm,Transversal,Dianteiro,"10,9 kg/cv","84,3 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",6000 rpm,4800 rpm,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1535 mm,1474 mm,1459 mm,374 kg,3900 mm,2500 mm,1695 mm,1096 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,Não informado,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,625 km,555 km,"13,3 km/l","11,8 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,432 km,381 km,"9,2 km/l","8,1 km/l",101 cv,100 cv,13 kgfm,13 kgfm,,,,,,,,,,,,
honda,Fit,fit,fit-cx-1-4-at-2014,fit-cx-1-4-at-2014,https://www.fichacompleta.com.br/carros/honda/fit-cx-1-4-at-2014,2026-06-14T17:55:13.772389,Honda Fit CX 1.4 AT 2014,"15,3 s",170 km/h,,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,"Único no cabeçote, corrente",80 mm,73 mm,Transversal,Dianteiro,"11,2 kg/cv","86,9 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",,,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Conversor de torque,Automático,,5,Dianteira,1535 mm,1474 mm,1459 mm,370 kg,3900 mm,2500 mm,1695 mm,1130 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,588 km,517 km,"12,5 km/l",11 km/l,,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,400 km,310 km,"8,5 km/l","6,6 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-dx-1-4-2014,fit-dx-1-4-2014,https://www.fichacompleta.com.br/carros/honda/fit-dx-1-4-2014,2026-06-14T17:55:17.175996,Honda Fit DX 1.4 2014,13 s,177 km/h,,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,"Único no cabeçote, corrente",80 mm,73 mm,Transversal,Dianteiro,"10,9 kg/cv","84,3 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",,,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Embreagem monodisco a seco,Manual,,5,Dianteira,1535 mm,1474 mm,1459 mm,374 kg,3900 mm,2500 mm,1695 mm,1096 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,625 km,555 km,"13,3 km/l","11,8 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,432 km,381 km,"9,2 km/l","8,1 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-ex-1-5-at-2014,fit-ex-1-5-at-2014,https://www.fichacompleta.com.br/carros/honda/fit-ex-1-5-at-2014,2026-06-14T17:55:20.087165,Honda Fit EX 1.5 AT 2014,"13,5 s",172 km/h,,Injeção multiponto,Natural,1496 cm³,4 em linha,L15A,"Único no cabeçote, corrente","89,4 mm",73 mm,Transversal,Dianteiro,"10,0 kg/cv","78,4 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"10,4:1",,,"9,9 kgfm/litro","14,8 kgfm (A) 14,8 kgfm (G) a 4800 rpm",4,Conversor de torque,Automático,,5,Dianteira,1535 mm,1474 mm,1459 mm,370 kg,3900 mm,2500 mm,1695 mm,1160 kg,384 litros,47 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,573 km,494 km,"12,2 km/l","10,5 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,385 km,320 km,"8,2 km/l","6,8 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-lx-1-4-16v-2014,fit-lx-1-4-16v-2014,https://www.fichacompleta.com.br/carros/honda/fit-lx-1-4-16v-2014,2026-06-14T17:55:23.307582,Honda Fit LX 1.4 16V 2014,13 s,177 km/h,,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,"Único no cabeçote, corrente",80 mm,73 mm,Transversal,Dianteiro,"10,9 kg/cv","84,3 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",,,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Embreagem monodisco a seco,Manual,,5,Dianteira,1535 mm,1474 mm,1459 mm,374 kg,3900 mm,2500 mm,1695 mm,1096 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,625 km,555 km,"13,3 km/l","11,8 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,432 km,381 km,"9,2 km/l","8,1 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-lx-1-4-16v-at-2014,fit-lx-1-4-16v-at-2014,https://www.fichacompleta.com.br/carros/honda/fit-lx-1-4-16v-at-2014,2026-06-14T17:55:26.639728,Honda Fit LX 1.4 16V AT 2014,"15,3 s",170 km/h,,Injeção multiponto,Natural,1339 cm³,4 em linha,L13A i-VTEC,"Único no cabeçote, corrente",80 mm,73 mm,Transversal,Dianteiro,"11,2 kg/cv","86,9 kg/kgfm","75,4 cv/litro",101 cv (A) 100 cv (G) a 6000 rpm,"10,5:1",,,"9,7 kgfm/litro",13 kgfm (A) 13 kgfm (G) a 4800 rpm,4,Conversor de torque,Automático,,5,Dianteira,1535 mm,1474 mm,1459 mm,370 kg,3900 mm,2500 mm,1695 mm,1130 kg,384 litros,47 litros,114 mm,Disco ventilado,Tambor,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,588 km,517 km,"12,5 km/l",11 km/l,,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,400 km,310 km,"8,5 km/l","6,6 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-twist-1-5-2014,fit-twist-1-5-2014,https://www.fichacompleta.com.br/carros/honda/fit-twist-1-5-2014,2026-06-14T17:55:29.140347,Honda Fit Twist 1.5 2014,"12,5 s",170 km/h,,Injeção multiponto,Natural,1496 cm³,4 em linha,L15A,"Único no cabeçote, corrente","89,4 mm",73 mm,Transversal,Dianteiro,"9,9 kg/cv","77,5 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"10,4:1",,,"9,9 kgfm/litro","14,8 kgfm (A) 14,8 kgfm (G) a 4800 rpm",4,Embreagem monodisco a seco,Manual,,5,Dianteira,1570 mm,1474 mm,1459 mm,383 kg,3930 mm,2500 mm,1715 mm,1147 kg,384 litros,47 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,573 km,531 km,"12,2 km/l","11,3 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,400 km,357 km,"8,5 km/l","7,6 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-twist-1-5-at-2014,fit-twist-1-5-at-2014,https://www.fichacompleta.com.br/carros/honda/fit-twist-1-5-at-2014,2026-06-14T17:55:32.471876,Honda Fit Twist 1.5 AT 2014,"13,5 s",172 km/h,,Injeção multiponto,Natural,1496 cm³,4 em linha,L15A,"Único no cabeçote, corrente","89,4 mm",73 mm,Transversal,Dianteiro,"10,0 kg/cv","78,4 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"10,4:1",,,"9,9 kgfm/litro","14,8 kgfm (A) 14,8 kgfm (G) a 4800 rpm",4,Conversor de torque,Automático,,5,Dianteira,1570 mm,1474 mm,1459 mm,370 kg,3930 mm,2500 mm,1715 mm,1160 kg,384 litros,47 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,573 km,494 km,"12,2 km/l","10,5 km/l",,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,385 km,320 km,"8,2 km/l","6,8 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-dx-1-5-2015,fit-dx-1-5-2015,https://www.fichacompleta.com.br/carros/honda/fit-dx-1-5-2015,2026-06-14T17:55:36.277887,Honda Fit DX 1.5 2015,11 s,175 km/h,Corrente,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,1 kg/cv","68,8 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",6000 rpm,4800 rpm,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1535 mm,1482 mm,1472 mm,468 kg,3997 mm,2530 mm,1695 mm,1052 kg,363 litros,45 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,3 m","10,3 m","Indep., McPherson",Mola helicoidal,Eixo de torção,612 km,522 km,"13,6 km/l","11,6 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,428 km,374 km,"9,5 km/l","8,3 km/l",116 cv,115 cv,"15,3 kgfm","15,2 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-dx-1-5-at-2015,fit-dx-1-5-at-2015,https://www.fichacompleta.com.br/carros/honda/fit-dx-1-5-at-2015,2026-06-14T17:55:39.575442,Honda Fit DX 1.5 AT 2015,12 s,172 km/h,Corrente,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,2 kg/cv","70,1 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",6000 rpm,4800 rpm,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Conversor de torque,CVT,,,Dianteira,1535 mm,1482 mm,1472 mm,448 kg,3997 mm,2530 mm,1695 mm,1072 kg,363 litros,45 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,3 m","10,3 m","Indep., McPherson",Mola helicoidal,Eixo de torção,635 km,554 km,"14,1 km/l","12,3 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,446 km,374 km,"9,9 km/l","8,3 km/l",116 cv,115 cv,"15,3 kgfm","15,2 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-ex-1-5-at-2015,fit-ex-1-5-at-2015,https://www.fichacompleta.com.br/carros/honda/fit-ex-1-5-at-2015,2026-06-14T17:55:43.718752,Honda Fit EX 1.5 AT 2015,12 s,172 km/h,Corrente,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,5 kg/cv","71,8 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",6000 rpm,4800 rpm,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Conversor de torque,CVT,,,Dianteira,1535 mm,1482 mm,1472 mm,421 kg,3997 mm,2530 mm,1695 mm,1099 kg,363 litros,45 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,3 m","10,3 m","Indep., McPherson",Mola helicoidal,Eixo de torção,635 km,554 km,"14,1 km/l","12,3 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,446 km,374 km,"9,9 km/l","8,3 km/l",116 cv,115 cv,"15,3 kgfm","15,2 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-exl-1-5-at-2015,fit-exl-1-5-at-2015,https://www.fichacompleta.com.br/carros/honda/fit-exl-1-5-at-2015,2026-06-14T17:55:47.885002,Honda Fit EXL 1.5 AT 2015,12 s,172 km/h,Corrente,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,5 kg/cv","72,0 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",6000 rpm,4800 rpm,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Conversor de torque,CVT,,,Dianteira,1535 mm,1482 mm,1472 mm,419 kg,3997 mm,2530 mm,1695 mm,1101 kg,363 litros,45 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,3 m","10,3 m","Indep., McPherson",Mola helicoidal,Eixo de torção,635 km,554 km,"14,1 km/l","12,3 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,446 km,374 km,"9,9 km/l","8,3 km/l",116 cv,115 cv,"15,3 kgfm","15,2 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-lx-1-5-2015,fit-lx-1-5-2015,https://www.fichacompleta.com.br/carros/honda/fit-lx-1-5-2015,2026-06-14T17:55:52.393879,Honda Fit LX 1.5 2015,11 s,175 km/h,Corrente,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,1 kg/cv","69,3 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",6000 rpm,4800 rpm,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1535 mm,1482 mm,1472 mm,460 kg,3997 mm,2530 mm,1695 mm,1060 kg,363 litros,45 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,3 m","10,3 m","Indep., McPherson",Mola helicoidal,Eixo de torção,612 km,522 km,"13,6 km/l","11,6 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,428 km,374 km,"9,5 km/l","8,3 km/l",116 cv,115 cv,"15,3 kgfm","15,2 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-lx-1-5-at-2015,fit-lx-1-5-at-2015,https://www.fichacompleta.com.br/carros/honda/fit-lx-1-5-at-2015,2026-06-14T17:55:56.777272,Honda Fit LX 1.5 AT 2015,12 s,172 km/h,Corrente,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,Único no cabeçote,"89,4 mm",73 mm,Transversal,Dianteiro,"9,3 kg/cv","70,6 kg/kgfm","77,5 cv/litro",,"11,4:1",6000 rpm,4800 rpm,"10,2 kgfm/litro",,4,Conversor de torque,CVT,,,Dianteira,1535 mm,1482 mm,1472 mm,440 kg,3997 mm,2530 mm,1695 mm,1080 kg,363 litros,45 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,3 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,635 km,554 km,"14,1 km/l","12,3 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,446 km,374 km,"9,9 km/l","8,3 km/l",116 cv,115 cv,"15,3 kgfm","15,2 kgfm",,,,,,,,,,,,
honda,Fit,fit,fit-dx-1-5-2016,fit-dx-1-5-2016,https://www.fichacompleta.com.br/carros/honda/fit-dx-1-5-2016,2026-06-14T17:56:00.028277,Honda Fit DX 1.5 2016,11 s,175 km/h,,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,"Único no cabeçote, corrente","89,4 mm",73 mm,Transversal,Dianteiro,"9,1 kg/cv","68,8 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",,,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Embreagem monodisco a seco,Manual,,5,Dianteira,1535 mm,1482 mm,1472 mm,468 kg,3997 mm,2530 mm,1695 mm,1052 kg,363 litros,45 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,,"10,3 m","Independente, McPherson",Mola helicoidal,Eixo de torção,612 km,522 km,"13,6 km/l","11,6 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,428 km,374 km,"9,5 km/l","8,3 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-dx-1-5-at-2016,fit-dx-1-5-at-2016,https://www.fichacompleta.com.br/carros/honda/fit-dx-1-5-at-2016,2026-06-14T17:56:04.596406,Honda Fit DX 1.5 AT 2016,12 s,172 km/h,,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,"Único no cabeçote, corrente",,,Transversal,Dianteiro,"9,2 kg/cv","70,1 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",,,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Conversor de torque,CVT,,0,Dianteira,1535 mm,1482 mm,1472 mm,448 kg,3997 mm,2530 mm,1695 mm,1072 kg,363 litros,45 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,,"10,3 m","Independente, McPherson",Mola helicoidal,Eixo de torção,635 km,554 km,"14,1 km/l","12,3 km/l",145 mm,,,,,"89,4 mm",73 mm,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,446 km,374 km,"9,9 km/l","8,3 km/l",,,,,,,,,,,,,,,,
honda,Fit,fit,fit-ex-1-5-at-2016,fit-ex-1-5-at-2016,https://www.fichacompleta.com.br/carros/honda/fit-ex-1-5-at-2016,2026-06-14T17:56:07.801621,Honda Fit EX 1.5 AT 2016,12 s,172 km/h,,Injeção multiponto,Natural,1497 cm³,4 em linha,L15A,"Único no cabeçote, corrente","89,4 mm",73 mm,Transversal,Dianteiro,"9,5 kg/cv","71,8 kg/kgfm","77,5 cv/litro",116 cv (A) 115 cv (G) a 6000 rpm,"11,4:1",,,"10,2 kgfm/litro","15,3 kgfm (A) 15,2 kgfm (G) a 4800 rpm",4,Conversor de torque,CVT,,0,Dianteira,1535 mm,1482 mm,1472 mm,421 kg,3997 mm,2530 mm,1695 mm,1099 kg,363 litros,45 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,,"10,3 m","Independente, McPherson",Mola helicoidal,Eixo de torção,635 km,554 km,"14,1 km/l","12,3 km/l",145 mm,,,,,,,Admissão,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,446 km,374 km,"9,9 km/l","8,3 km/l",,,,,,,,,,,,,,,,
