marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__estepe,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_a,geral__rodoviaria_g,geral__urbana_a,geral__urbana_g,geral__rodoviario_a,geral__rodoviario_g,geral__urbano_a,geral__urbano_g,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_maximo_a,geral__torque_maximo_g,geral__marchas,geral__diametro_de_giro,geral__cilindrada_unitaria,geral__deslocamento,geral__codigo_do_cambio,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__angulo_de_entrada,geral__angulo_de_saida,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__potencia_a,geral__potencia_g,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_a,geral__torque_g,geral__potencia,geral__potencia_combinada,geral__torque,geral__torque_combinado,geral__tuchos,geral__cacamba,geral__travessia_de_agua,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_de_recarga,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__autonomia,geral__bitola_dianteira,geral__bitola_traseira,geral__rampa_maxima,geral__angulo_central,geral__viscosidade_do_oleo,geral__frenagem_1000_kmh,geral__inclinacao_lateral_maxima,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__inclinacao_lateral_max,geral__portamalas_5_lugares,geral__portamalas_7_lugares
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-2022,tiggo-2-look-1-5-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-2022,2026-06-20T21:37:44.647267,Chery Tiggo 2 Look 1.5 2022,13 s,175 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente","79,52 mm","77,4 mm",Transversal,Dianteiro,"10,8 kg/cv","83,2 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1240 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,440 km,615 km,385 km,545 km,"8,8 km/l","12,3 km/l","7,7 km/l","10,9 km/l",186 mm,,,,,,,,,,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-at-2022,tiggo-2-look-1-5-at-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-at-2022,2026-06-20T21:37:48.541526,Chery Tiggo 2 Look 1.5 AT 2022,15 s,167 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",4,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-smile-1-5-at-2022,tiggo-2-smile-1-5-at-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-2-smile-1-5-at-2022,2026-06-20T21:37:53.380280,Chery Tiggo 2 Smile 1.5 AT 2022,15 s,170 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente","79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,,,,,,,,,,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 3x,tiggo-3x,tiggo-3x-plus-1-0-turbo-2022,tiggo-3x-plus-1-0-turbo-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-3x-plus-1-0-turbo-2022,2026-06-20T21:38:09.907225,Chery Tiggo 3x Plus 1.0 Turbo 2022,"14,2 s",172 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,997 cm³,3 em linha,,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"12,2 kg/cv","73,0 kg/kgfm","102,3 cv/litro",,"9,5:1","17,2 kgfm/litro",,4,Admissão e escape,1570 mm,386 kg,4200 mm,2555 mm,1760 mm,1249 kg,420 litros,50 litros,113 mm,Disco ventilado,125/70 R16,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,425 km,610 km,390 km,560 km,"8,5 km/l","12,2 km/l","7,8 km/l","11,2 km/l",157 mm,Corrente,,,,,,,9,"10,5 m",,,,,,"20,4 graus",31 graus,"2,35 m²","0,893 m²","0,38",102 cv,98 cv,5500 rpm,2000 rpm,"17,1 kgfm","16,8 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,"22,5 graus",,,,,,,,
chery,Tiggo 3x,tiggo-3x,tiggo-3x-pro-1-0-turbo-2022,tiggo-3x-pro-1-0-turbo-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-3x-pro-1-0-turbo-2022,2026-06-20T21:38:14.411543,Chery Tiggo 3x Pro 1.0 Turbo 2022,"14,2 s",172 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,997 cm³,3 em linha,,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"12,2 kg/cv","73,0 kg/kgfm","102,3 cv/litro",,"9,5:1","17,2 kgfm/litro",,4,Admissão e escape,1570 mm,386 kg,4200 mm,2555 mm,1760 mm,1249 kg,420 litros,50 litros,113 mm,Disco ventilado,125/70 R16,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,425 km,610 km,390 km,560 km,"8,5 km/l","12,2 km/l","7,8 km/l","11,2 km/l",157 mm,Corrente,,,,,,,9,"10,5 m",,,,,,"20,4 graus",31 graus,"2,35 m²","0,893 m²","0,38",102 cv,98 cv,5500 rpm,2000 rpm,"17,1 kgfm","16,8 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,"22,5 graus",,,,,,,,
chery,Tiggo 3x,tiggo-3x,tiggo-3x-plus-1-0-turbo-2023,tiggo-3x-plus-1-0-turbo-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-3x-plus-1-0-turbo-2023,2026-06-20T21:38:17.709356,Chery Tiggo 3x Plus 1.0 Turbo 2023,"14,2 s",172 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,997 cm³,3 em linha,,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"12,2 kg/cv","73,0 kg/kgfm","102,3 cv/litro",,"9,5:1","17,2 kgfm/litro","17,1 kgfm (A)",4,Admissão e escape,1570 mm,386 kg,4200 mm,2555 mm,1760 mm,1249 kg,420 litros,50 litros,113 mm,Disco ventilado,125/70 R16,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,420 km,610 km,365 km,530 km,"8,4 km/l","12,2 km/l","7,3 km/l","10,6 km/l",157 mm,Corrente,102 cv,98 cv,,,"17,1 kgfm","16,8 kgfm",9,"10,5 m",,,,,,"20,4 graus",31 graus,"2,35 m²","0,893 m²","0,38",,,5500 rpm,2000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,5 graus",,,,,,,,
chery,Tiggo 3x,tiggo-3x,tiggo-3x-pro-1-0-turbo-2023,tiggo-3x-pro-1-0-turbo-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-3x-pro-1-0-turbo-2023,2026-06-20T21:38:20.334272,Chery Tiggo 3x Pro 1.0 Turbo 2023,"14,2 s",172 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,997 cm³,3 em linha,,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"12,2 kg/cv","73,0 kg/kgfm","102,3 cv/litro",,"9,5:1","17,2 kgfm/litro","17,1 kgfm (A)",4,Admissão e escape,1570 mm,386 kg,4200 mm,2555 mm,1760 mm,1249 kg,420 litros,50 litros,113 mm,Disco ventilado,125/70 R16,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,420 km,610 km,365 km,530 km,"8,4 km/l","12,2 km/l","7,3 km/l","10,6 km/l",157 mm,Corrente,102 cv,98 cv,,,"17,1 kgfm","16,8 kgfm",9,"10,5 m",,,,,,"20,4 graus",31 graus,"2,35 m²","0,893 m²","0,38",,,5500 rpm,2000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,5 graus",,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-t-1-5-turbo-2019,tiggo-5x-t-1-5-turbo-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-t-1-5-turbo-2019,2026-06-20T21:38:38.847329,Chery Tiggo 5x T 1.5 Turbo 2019,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,129 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-txs-1-5-turbo-2019,tiggo-5x-txs-1-5-turbo-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-txs-1-5-turbo-2019,2026-06-20T21:38:43.290059,Chery Tiggo 5x TXS 1.5 Turbo 2019,11 s,180 km/h,Embreagem dupla a seco,Automatizado,6,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,"Duplo no cabeçote, corrente","80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",150 cv (A) 147 cv (G) a 5500 rpm,"9,5:1","14,3 kgfm/litro","21,4 kgfm (A) 21,4 kgfm (G) a 4000 rpm",4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,124 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,,,,,,,,,,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-t-1-5-turbo-2020,tiggo-5x-t-1-5-turbo-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-t-1-5-turbo-2020,2026-06-20T21:38:46.712718,Chery Tiggo 5x T 1.5 Turbo 2020,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,129 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-txs-1-5-turbo-2020,tiggo-5x-txs-1-5-turbo-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-txs-1-5-turbo-2020,2026-06-20T21:38:51.528684,Chery Tiggo 5x TXS 1.5 Turbo 2020,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,124 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-t-1-5-turbo-2021,tiggo-5x-t-1-5-turbo-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-t-1-5-turbo-2021,2026-06-20T21:38:56.078255,Chery Tiggo 5x T 1.5 Turbo 2021,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,129 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-txs-1-5-turbo-2021,tiggo-5x-txs-1-5-turbo-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-txs-1-5-turbo-2021,2026-06-20T21:39:00.264798,Chery Tiggo 5x TXS 1.5 Turbo 2021,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,124 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-t-1-5-turbo-2022,tiggo-5x-t-1-5-turbo-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-t-1-5-turbo-2022,2026-06-20T21:39:03.371389,Chery Tiggo 5x T 1.5 Turbo 2022,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,129 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-txs-1-5-turbo-2022,tiggo-5x-txs-1-5-turbo-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-txs-1-5-turbo-2022,2026-06-20T21:39:07.489746,Chery Tiggo 5x TXS 1.5 Turbo 2022,11 s,180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,5 kg/cv","66,5 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,,4338 mm,2630 mm,1830 mm,1424 kg,340 litros,57 litros,124 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",456 km,667 km,382 km,559 km,8 km/l,"11,7 km/l","6,7 km/l","9,8 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-1-5-turbo-2023,tiggo-5x-pro-1-5-turbo-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-1-5-turbo-2023,2026-06-20T21:39:11.290985,Chery Tiggo 5x Pro 1.5 Turbo 2023,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,7 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",413 km,587 km,352 km,505 km,"8,1 km/l","11,5 km/l","6,9 km/l","9,9 km/l",150 mm,Corrente,150 cv,147 cv,,,"21,4 kgfm","21,4 kgfm",9,11 m,,,CVT25,,,"23,4 graus","31,5 graus",,,,,,5500 rpm,1750 rpm,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-hybrid-1-5-2023,tiggo-5x-pro-hybrid-1-5-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-hybrid-1-5-2023,2026-06-20T21:39:14.164887,Chery Tiggo 5x Pro Hybrid 1.5 2023,"9,2 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,69 kg/cv","67,9 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1454 kg,330 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",423 km,556 km,413 km,566 km,"8,3 km/l","10,9 km/l","8,1 km/l","11,1 km/l",150 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-1-5-2024,tiggo-5x-pro-1-5-2024,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-1-5-2024,2026-06-20T21:39:17.692161,Chery Tiggo 5x Pro 1.5 2024,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,68 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",413 km,587 km,352 km,505 km,"8,1 km/l","11,5 km/l","6,9 km/l","9,9 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,1750 rpm,"21,4 kgfm","21,4 kgfm",9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-hybrid-1-5-2024,tiggo-5x-pro-hybrid-1-5-2024,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-hybrid-1-5-2024,2026-06-20T21:39:22.579436,Chery Tiggo 5x Pro Hybrid 1.5 2024,"9,2 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,69 kg/cv","67,9 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1454 kg,330 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",423 km,556 km,413 km,566 km,"8,3 km/l","10,9 km/l","8,1 km/l","11,1 km/l",150 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-hybrid-max-drive-1-5-2024,tiggo-5x-pro-hybrid-max-drive-1-5-2024,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-hybrid-max-drive-1-5-2024,2026-06-20T21:39:25.062271,Chery Tiggo 5x Pro Hybrid Max Drive 1.5 2024,"9,2 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,69 kg/cv","67,9 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1454 kg,330 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",423 km,556 km,413 km,566 km,"8,3 km/l","10,9 km/l","8,1 km/l","11,1 km/l",150 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-sport-1-5-2024,tiggo-5x-sport-1-5-2024,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-sport-1-5-2024,2026-06-20T21:39:29.950669,Chery Tiggo 5x Sport 1.5 2024,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,68 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,129 mm,Disco ventilado,215/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",413 km,587 km,352 km,505 km,"8,1 km/l","11,5 km/l","6,9 km/l","9,9 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,1750 rpm,"21,4 kgfm","21,4 kgfm",9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
